Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
12-AUG-2024,20MICRONS,314.50,326.80,-0.0384,0.0348,0.0348,0.6649
12-AUG-2024,21STCENMGM,98.13,96.21,0.0198,0.0211,0.0211,0.4031
12-AUG-2024,360ONE,1035.20,1033.30,0.0018,0.0232,0.0232,0.4432
12-AUG-2024,3IINFOLTD,33.86,34.00,-0.0041,0.0318,0.0317,0.6056
12-AUG-2024,3MINDIA,37717.15,37440.50,0.0074,0.0189,0.0188,0.3592
12-AUG-2024,3PLAND,46.05,51.11,-0.1043,0.0351,0.0357,0.6820
12-AUG-2024,500009,61.26,64.34,-0.0491,0.0381,0.0382,0.7298
12-AUG-2024,500012,96.40,98.10,-0.0175,0.0302,0.0301,0.5751
12-AUG-2024,500014,7.73,7.76,-0.0039,0.0348,0.0347,0.6629
12-AUG-2024,500016,12.43,12.34,0.0073,0.0348,0.0347,0.6629
12-AUG-2024,500028,31.73,30.34,0.0448,0.0307,0.0308,0.5884
12-AUG-2024,500058,23.64,23.83,-0.0080,0.0299,0.0299,0.5712
12-AUG-2024,500068,18658.15,18367.35,0.0157,0.0206,0.0205,0.3917
12-AUG-2024,500069,392.05,390.00,0.0052,0.0267,0.0267,0.5101
12-AUG-2024,500123,11774.85,11907.35,-0.0112,0.0243,0.0242,0.4623
12-AUG-2024,500142,8.50,8.79,-0.0335,0.0439,0.0438,0.8368
12-AUG-2024,500143,195.50,196.00,-0.0026,0.0361,0.0360,0.6878
12-AUG-2024,500147,4939.20,5037.85,-0.0198,0.0349,0.0348,0.6649
12-AUG-2024,500159,154.90,150.00,0.0321,0.0256,0.0257,0.4910
12-AUG-2024,500166,222.80,227.45,-0.0207,0.0244,0.0244,0.4662
12-AUG-2024,500168,1197.55,1183.30,0.0120,0.0133,0.0132,0.2522
12-AUG-2024,500170,35.26,36.04,-0.0219,0.0334,0.0334,0.6381
12-AUG-2024,500192,3.57,3.37,0.0577,0.0306,0.0308,0.5884
12-AUG-2024,500202,9.41,9.40,0.0011,0.0343,0.0342,0.6534
12-AUG-2024,500206,53.37,50.83,0.0488,0.0416,0.0416,0.7948
12-AUG-2024,500213,619.90,606.05,0.0226,0.0296,0.0296,0.5655
12-AUG-2024,500220,177.90,175.55,0.0133,0.0365,0.0364,0.6954
12-AUG-2024,500223,1.73,1.82,-0.0507,0.0343,0.0344,0.6572
12-AUG-2024,500236,1.43,1.50,-0.0478,0.0333,0.0333,0.6362
12-AUG-2024,500239,26.26,26.58,-0.0121,0.0305,0.0305,0.5827
12-AUG-2024,500240,190.95,191.05,-0.0005,0.0280,0.0280,0.5349
12-AUG-2024,500245,711.60,718.50,-0.0096,0.0261,0.0260,0.4967
12-AUG-2024,500246,173.95,174.40,-0.0026,0.0356,0.0355,0.6782
12-AUG-2024,500248,5.51,5.25,0.0483,0.0357,0.0358,0.6840
12-AUG-2024,500264,184.00,186.90,-0.0156,0.0375,0.0375,0.7164
12-AUG-2024,500267,372.45,373.50,-0.0028,0.0267,0.0267,0.5101
12-AUG-2024,500270,176.55,183.95,-0.0411,0.0290,0.0291,0.5560
12-AUG-2024,500277,11.20,11.11,0.0081,0.0330,0.0330,0.6305
12-AUG-2024,500285,61.80,59.04,0.0457,0.0358,0.0358,0.6840
12-AUG-2024,500298,1036.10,1062.60,-0.0253,0.0302,0.0302,0.5770
12-AUG-2024,500306,93.25,95.80,-0.0270,0.0316,0.0316,0.6037
12-AUG-2024,500307,424.20,424.60,-0.0009,0.0142,0.0142,0.2713
12-AUG-2024,500319,104.45,101.05,0.0331,0.0353,0.0353,0.6744
12-AUG-2024,500322,232.25,227.70,0.0198,0.0289,0.0289,0.5521
12-AUG-2024,500346,64.70,64.92,-0.0034,0.0340,0.0339,0.6477
12-AUG-2024,500357,14.22,14.75,-0.0366,0.0319,0.0319,0.6094
12-AUG-2024,500358,9.03,8.60,0.0488,0.0291,0.0293,0.5598
12-AUG-2024,500360,156.75,165.00,-0.0513,0.0354,0.0355,0.6782
12-AUG-2024,500365,44.73,44.91,-0.0040,0.0289,0.0288,0.5502
12-AUG-2024,500370,60.40,60.49,-0.0015,0.0349,0.0348,0.6649
12-AUG-2024,500388,43.05,43.25,-0.0046,0.0344,0.0343,0.6553
12-AUG-2024,500414,146.25,150.05,-0.0257,0.0281,0.0281,0.5368
12-AUG-2024,500421,22.88,22.44,0.0194,0.0285,0.0284,0.5426
12-AUG-2024,500422,37.67,37.94,-0.0071,0.0383,0.0382,0.7298
12-AUG-2024,500426,3.95,3.87,0.0205,0.0344,0.0344,0.6572
12-AUG-2024,500449,54.34,56.21,-0.0338,0.0332,0.0332,0.6343
12-AUG-2024,500450,620.70,591.25,0.0486,0.0310,0.0311,0.5942
12-AUG-2024,500458,6.51,6.85,-0.0509,0.0372,0.0373,0.7126
12-AUG-2024,500672,1105.25,1128.70,-0.0210,0.0217,0.0217,0.4146
12-AUG-2024,501110,7.15,7.15,0.0000,0.0014,0.0014,0.0267
12-AUG-2024,501111,11.02,11.02,0.0000,0.0013,0.0013,0.0248
12-AUG-2024,501144,177.60,174.15,0.0196,0.0154,0.0154,0.2942
12-AUG-2024,501148,476.65,470.40,0.0132,0.0161,0.0161,0.3076
12-AUG-2024,501151,824.50,824.50,0.0000,0.0130,0.0130,0.2484
12-AUG-2024,501261,323.20,323.20,0.0000,0.0060,0.0059,0.1127
12-AUG-2024,501270,1.34,1.34,0.0000,0.0020,0.0020,0.0382
12-AUG-2024,501298,6175.50,6205.00,-0.0048,0.0254,0.0253,0.4834
12-AUG-2024,501311,9.34,8.91,0.0471,0.0313,0.0314,0.5999
12-AUG-2024,501314,1.40,1.34,0.0438,0.0504,0.0504,0.9629
12-AUG-2024,501351,109.96,109.96,0.0000,0.0093,0.0092,0.1758
12-AUG-2024,501370,225.45,223.75,0.0076,0.0377,0.0376,0.7183
12-AUG-2024,501386,11.73,11.73,0.0000,0.0205,0.0205,0.3917
12-AUG-2024,501391,641.05,658.30,-0.0266,0.0369,0.0369,0.7050
12-AUG-2024,501421,3572.00,3405.65,0.0477,0.0281,0.0282,0.5388
12-AUG-2024,501430,1910.05,1946.30,-0.0188,0.0333,0.0332,0.6343
12-AUG-2024,501477,286.95,288.30,-0.0047,0.0322,0.0321,0.6133
12-AUG-2024,501622,48.00,48.49,-0.0102,0.0303,0.0302,0.5770
12-AUG-2024,501630,24.48,24.48,0.0000,0.0049,0.0049,0.0936
12-AUG-2024,501700,12.78,12.53,0.0198,0.0313,0.0313,0.5980
12-AUG-2024,501833,29.25,29.84,-0.0200,0.0308,0.0308,0.5884
12-AUG-2024,501848,91.17,95.96,-0.0512,0.0341,0.0342,0.6534
12-AUG-2024,501945,3.10,3.04,0.0195,0.0041,0.0043,0.0822
12-AUG-2024,502015,29.71,29.32,0.0132,0.0360,0.0360,0.6878
12-AUG-2024,502133,91.84,91.92,-0.0009,0.0233,0.0232,0.4432
12-AUG-2024,502250,397.00,413.95,-0.0418,0.0304,0.0305,0.5827
12-AUG-2024,502271,28.27,29.75,-0.0510,0.0237,0.0239,0.4566
12-AUG-2024,502281,21.16,21.17,-0.0005,0.0280,0.0279,0.5330
12-AUG-2024,502294,49.99,48.00,0.0406,0.0401,0.0401,0.7661
12-AUG-2024,502445,37.20,38.67,-0.0388,0.0364,0.0364,0.6954
12-AUG-2024,502587,77.01,70.86,0.0832,0.0263,0.0269,0.5139
12-AUG-2024,502589,175.30,175.30,0.0000,0.0413,0.0412,0.7871
12-AUG-2024,502850,12.52,12.52,0.0000,0.0066,0.0066,0.1261
12-AUG-2024,502865,612.15,602.30,0.0162,0.0350,0.0350,0.6687
12-AUG-2024,502873,167.75,174.00,-0.0366,0.0315,0.0315,0.6018
12-AUG-2024,502893,90.04,94.77,-0.0512,0.0322,0.0324,0.6190
12-AUG-2024,502901,21559.65,21136.95,0.0198,0.0298,0.0298,0.5693
12-AUG-2024,502933,234.40,237.90,-0.0148,0.0291,0.0290,0.5540
12-AUG-2024,502958,5886.65,5999.80,-0.0190,0.0256,0.0256,0.4891
12-AUG-2024,503092,33.48,33.50,-0.0006,0.0330,0.0329,0.6286
12-AUG-2024,503127,7719.80,7352.20,0.0488,0.0267,0.0269,0.5139
12-AUG-2024,503229,160.25,162.90,-0.0164,0.0361,0.0361,0.6897
12-AUG-2024,503349,6219.75,6036.40,0.0299,0.0324,0.0324,0.6190
12-AUG-2024,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
12-AUG-2024,503624,10.99,10.46,0.0494,0.0356,0.0357,0.6820
12-AUG-2024,503626,10.50,10.50,0.0000,0.0000,0.0000,0.0000
12-AUG-2024,503635,13.89,13.89,0.0000,0.0028,0.0028,0.0535
12-AUG-2024,503639,9.55,9.55,0.0000,0.0175,0.0174,0.3324
12-AUG-2024,503641,14.88,14.61,0.0183,0.0328,0.0328,0.6266
12-AUG-2024,503657,20.77,20.20,0.0278,0.0354,0.0353,0.6744
12-AUG-2024,503659,86.95,83.75,0.0375,0.0324,0.0324,0.6190
12-AUG-2024,503663,5.21,5.48,-0.0505,0.0392,0.0392,0.7489
