Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
29-NOV-2024,20MICRONS,232.40,227.85,0.0198,0.0322,0.0322,0.6152
29-NOV-2024,21STCENMGM,95.50,97.25,-0.0182,0.0206,0.0206,0.3936
29-NOV-2024,360ONE,1115.05,1124.55,-0.0085,0.0237,0.0237,0.4528
29-NOV-2024,3IINFOLTD,28.67,29.02,-0.0121,0.0290,0.0289,0.5521
29-NOV-2024,3MINDIA,32244.95,32039.25,0.0064,0.0180,0.0180,0.3439
29-NOV-2024,3PLAND,61.86,56.51,0.0905,0.0376,0.0381,0.7279
29-NOV-2024,500009,57.16,59.08,-0.0330,0.0364,0.0364,0.6954
29-NOV-2024,500012,74.61,75.06,-0.0060,0.0279,0.0278,0.5311
29-NOV-2024,500014,7.11,6.94,0.0242,0.0308,0.0307,0.5865
29-NOV-2024,500016,11.05,11.23,-0.0162,0.0319,0.0318,0.6075
29-NOV-2024,500028,38.36,38.81,-0.0117,0.0308,0.0307,0.5865
29-NOV-2024,500058,15.38,15.15,0.0151,0.0297,0.0297,0.5674
29-NOV-2024,500068,17761.50,17912.50,-0.0085,0.0189,0.0188,0.3592
29-NOV-2024,500069,488.15,480.75,0.0153,0.0288,0.0287,0.5483
29-NOV-2024,500123,12925.35,13219.85,-0.0225,0.0236,0.0236,0.4509
29-NOV-2024,500142,9.00,8.89,0.0123,0.0416,0.0415,0.7929
29-NOV-2024,500143,248.50,245.50,0.0121,0.0337,0.0336,0.6419
29-NOV-2024,500147,4891.00,4713.65,0.0369,0.0334,0.0335,0.6400
29-NOV-2024,500159,160.90,168.60,-0.0467,0.0250,0.0252,0.4814
29-NOV-2024,500166,291.50,289.65,0.0064,0.0274,0.0274,0.5235
29-NOV-2024,500168,1038.75,1038.10,0.0006,0.0124,0.0124,0.2369
29-NOV-2024,500170,36.07,36.00,0.0019,0.0294,0.0294,0.5617
29-NOV-2024,500192,2.87,2.89,-0.0069,0.0286,0.0285,0.5445
29-NOV-2024,500202,12.25,11.90,0.0290,0.0402,0.0401,0.7661
29-NOV-2024,500213,645.40,641.15,0.0066,0.0274,0.0274,0.5235
29-NOV-2024,500220,182.05,178.55,0.0194,0.0337,0.0336,0.6419
29-NOV-2024,500239,26.61,24.66,0.0761,0.0277,0.0282,0.5388
29-NOV-2024,500240,161.55,158.80,0.0172,0.0279,0.0278,0.5311
29-NOV-2024,500245,599.60,592.25,0.0123,0.0247,0.0246,0.4700
29-NOV-2024,500246,136.35,142.85,-0.0466,0.0358,0.0359,0.6859
29-NOV-2024,500248,8.77,8.60,0.0196,0.0331,0.0331,0.6324
29-NOV-2024,500264,160.85,162.45,-0.0099,0.0351,0.0351,0.6706
29-NOV-2024,500267,419.60,416.65,0.0071,0.0286,0.0285,0.5445
29-NOV-2024,500270,177.90,183.85,-0.0329,0.0281,0.0282,0.5388
29-NOV-2024,500277,10.00,9.71,0.0294,0.0303,0.0303,0.5789
29-NOV-2024,500285,61.93,62.27,-0.0055,0.0376,0.0375,0.7164
29-NOV-2024,500298,1410.65,1439.40,-0.0202,0.0341,0.0341,0.6515
29-NOV-2024,500306,120.45,120.80,-0.0029,0.0375,0.0374,0.7145
29-NOV-2024,500307,430.65,430.05,0.0014,0.0126,0.0126,0.2407
29-NOV-2024,500319,107.00,109.00,-0.0185,0.0348,0.0347,0.6629
29-NOV-2024,500322,139.00,138.75,0.0018,0.0261,0.0261,0.4986
29-NOV-2024,500346,54.79,56.88,-0.0374,0.0350,0.0350,0.6687
29-NOV-2024,500357,16.67,17.07,-0.0237,0.0302,0.0302,0.5770
29-NOV-2024,500360,117.65,112.80,0.0421,0.0338,0.0339,0.6477
29-NOV-2024,500365,42.04,42.27,-0.0055,0.0287,0.0287,0.5483
29-NOV-2024,500370,74.14,70.15,0.0553,0.0361,0.0362,0.6916
29-NOV-2024,500388,42.88,43.60,-0.0167,0.0337,0.0336,0.6419
29-NOV-2024,500389,25.89,25.39,0.0195,0.0178,0.0178,0.3401
29-NOV-2024,500414,205.45,203.95,0.0073,0.0308,0.0308,0.5884
29-NOV-2024,500421,20.18,19.86,0.0160,0.0254,0.0253,0.4834
29-NOV-2024,500422,41.59,38.48,0.0777,0.0374,0.0377,0.7203
29-NOV-2024,500426,3.14,3.03,0.0357,0.0317,0.0317,0.6056
29-NOV-2024,500449,42.92,42.50,0.0098,0.0308,0.0307,0.5865
29-NOV-2024,500450,603.25,603.25,0.0000,0.0292,0.0291,0.5560
29-NOV-2024,500458,27.31,26.78,0.0196,0.0365,0.0365,0.6973
29-NOV-2024,500672,1090.30,1055.70,0.0322,0.0207,0.0207,0.3955
29-NOV-2024,501110,7.15,7.15,0.0000,0.0012,0.0012,0.0229
29-NOV-2024,501111,11.57,11.57,0.0000,0.0035,0.0035,0.0669
29-NOV-2024,501144,214.55,218.90,-0.0201,0.0173,0.0173,0.3305
29-NOV-2024,501261,322.40,322.40,0.0000,0.0065,0.0065,0.1242
29-NOV-2024,501270,1.34,1.34,0.0000,0.0017,0.0017,0.0325
29-NOV-2024,501298,7221.00,7160.20,0.0085,0.0270,0.0270,0.5158
29-NOV-2024,501311,10.79,10.79,0.0000,0.0298,0.0297,0.5674
29-NOV-2024,501314,1.06,1.07,-0.0094,0.0469,0.0468,0.8941
29-NOV-2024,501351,155.60,160.70,-0.0323,0.0164,0.0165,0.3152
29-NOV-2024,501370,163.45,162.15,0.0080,0.0355,0.0354,0.6763
29-NOV-2024,501386,11.73,11.73,0.0000,0.0170,0.0170,0.3248
29-NOV-2024,501391,881.60,916.60,-0.0389,0.0385,0.0385,0.7355
29-NOV-2024,501421,2380.15,2330.45,0.0211,0.0312,0.0311,0.5942
29-NOV-2024,501430,1891.15,1867.25,0.0127,0.0314,0.0313,0.5980
29-NOV-2024,501477,547.55,558.70,-0.0202,0.0343,0.0342,0.6534
29-NOV-2024,501622,76.95,81.00,-0.0513,0.0315,0.0316,0.6037
29-NOV-2024,501630,24.48,24.48,0.0000,0.0041,0.0041,0.0783
29-NOV-2024,501700,15.33,15.09,0.0158,0.0308,0.0307,0.5865
29-NOV-2024,501833,28.08,28.55,-0.0166,0.0318,0.0317,0.6056
29-NOV-2024,501848,130.85,129.85,0.0077,0.0326,0.0326,0.6228
29-NOV-2024,501945,8.19,8.35,-0.0193,0.0111,0.0112,0.2140
29-NOV-2024,502015,40.58,40.58,0.0000,0.0369,0.0368,0.7031
29-NOV-2024,502133,83.76,85.89,-0.0251,0.0255,0.0255,0.4872
29-NOV-2024,502250,497.90,524.10,-0.0513,0.0302,0.0304,0.5808
29-NOV-2024,502281,19.00,18.95,0.0026,0.0255,0.0254,0.4853
29-NOV-2024,502294,42.73,41.10,0.0389,0.0387,0.0387,0.7394
29-NOV-2024,502445,61.67,60.12,0.0255,0.0359,0.0359,0.6859
29-NOV-2024,502587,66.05,67.21,-0.0174,0.0252,0.0252,0.4814
29-NOV-2024,502589,154.85,154.85,0.0000,0.0388,0.0387,0.7394
29-NOV-2024,502850,13.14,13.14,0.0000,0.0063,0.0063,0.1204
29-NOV-2024,502865,490.20,499.90,-0.0196,0.0342,0.0342,0.6534
29-NOV-2024,502873,129.75,127.80,0.0151,0.0311,0.0311,0.5942
29-NOV-2024,502893,106.06,105.95,0.0010,0.0337,0.0336,0.6419
29-NOV-2024,502901,156.05,164.25,-0.0512,0.2730,0.2724,5.2042
29-NOV-2024,502933,225.00,210.45,0.0669,0.0282,0.0286,0.5464
29-NOV-2024,502958,6410.65,6499.85,-0.0138,0.0240,0.0240,0.4585
29-NOV-2024,503092,33.03,33.00,0.0009,0.0320,0.0319,0.6094
29-NOV-2024,503127,5195.00,5135.65,0.0115,0.0289,0.0289,0.5521
29-NOV-2024,503229,180.85,175.00,0.0329,0.0389,0.0389,0.7432
29-NOV-2024,503349,8661.45,8285.75,0.0443,0.0339,0.0340,0.6496
29-NOV-2024,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,503624,10.50,10.47,0.0029,0.0382,0.0381,0.7279
29-NOV-2024,503626,10.50,10.50,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,503635,13.89,13.89,0.0000,0.0023,0.0023,0.0439
29-NOV-2024,503639,9.55,9.55,0.0000,0.0145,0.0144,0.2751
29-NOV-2024,503641,14.69,14.49,0.0137,0.0292,0.0292,0.5579
29-NOV-2024,503657,24.54,24.06,0.0198,0.0372,0.0371,0.7088
29-NOV-2024,503663,3.32,3.35,-0.0090,0.0418,0.0417,0.7967
29-NOV-2024,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,503675,1.19,1.20,-0.0084,0.0372,0.0371,0.7088
29-NOV-2024,503681,214004.95,211118.80,0.0136,0.7481,0.7462,14.2561
29-NOV-2024,503685,31.53,32.14,-0.0192,0.0335,0.0334,0.6381
29-NOV-2024,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,503772,64.00,66.86,-0.0437,0.0361,0.0361,0.6897
29-NOV-2024,503776,58.07,61.00,-0.0492,0.0400,0.0400,0.7642
29-NOV-2024,503804,399.10,395.95,0.0079,0.0206,0.0205,0.3917
29-NOV-2024,503816,99.50,100.01,-0.0051,0.0348,0.0347,0.6629
29-NOV-2024,503837,18.66,17.78,0.0483,0.0267,0.0268,0.5120
29-NOV-2024,503863,14.68,14.40,0.0193,0.0267,0.0267,0.5101
29-NOV-2024,504000,118.80,118.15,0.0055,0.0327,0.0327,0.6247
29-NOV-2024,504028,150.25,150.00,0.0017,0.0294,0.0293,0.5598
29-NOV-2024,504076,102.70,104.55,-0.0179,0.0378,0.0377,0.7203
29-NOV-2024,504080,1726.65,1644.45,0.0488,0.0338,0.0339,0.6477
29-NOV-2024,504084,2277.75,2324.20,-0.0202,0.2171,0.2166,4.1381
29-NOV-2024,504092,77.26,79.00,-0.0223,0.0291,0.0291,0.5560
29-NOV-2024,504093,468.95,473.05,-0.0087,0.0265,0.0265,0.5063
29-NOV-2024,504132,846.30,854.50,-0.0096,0.0277,0.0277,0.5292
29-NOV-2024,504176,591.70,588.40,0.0056,0.0316,0.0316,0.6037
29-NOV-2024,504180,74.44,74.76,-0.0043,0.0297,0.0297,0.5674
29-NOV-2024,504240,777.15,768.50,0.0112,0.0290,0.0289,0.5521
29-NOV-2024,504258,1325.00,1339.95,-0.0112,0.0271,0.0271,0.5177
29-NOV-2024,504273,23.53,24.01,-0.0202,0.0324,0.0323,0.6171
29-NOV-2024,504340,8.95,8.82,0.0146,0.0178,0.0178,0.3401
29-NOV-2024,504346,120.39,118.03,0.0198,0.0169,0.0169,0.3229
29-NOV-2024,504351,2.18,2.24,-0.0272,0.0230,0.0230,0.4394
29-NOV-2024,504356,11.40,11.00,0.0357,0.0451,0.0451,0.8616
29-NOV-2024,504365,4.11,4.11,0.0000,0.0012,0.0012,0.0229
29-NOV-2024,504369,0.83,0.84,-0.0120,0.0102,0.0102,0.1949
29-NOV-2024,504375,93.76,93.76,0.0000,0.0086,0.0085,0.1624
29-NOV-2024,504378,8.55,8.15,0.0479,0.0382,0.0383,0.7317
29-NOV-2024,504380,67.01,69.67,-0.0389,0.0261,0.0262,0.5006
29-NOV-2024,504392,69.43,72.07,-0.0373,0.0342,0.0342,0.6534
29-NOV-2024,504605,2968.50,3014.30,-0.0153,0.0324,0.0323,0.6171
29-NOV-2024,504646,450.05,455.65,-0.0124,0.0327,0.0326,0.6228
29-NOV-2024,504648,70.88,66.20,0.0683,0.0406,0.0408,0.7795
29-NOV-2024,504731,133.10,139.60,-0.0477,0.0283,0.0284,0.5426
29-NOV-2024,504786,824.00,789.25,0.0431,0.0295,0.0296,0.5655
29-NOV-2024,504810,100.22,99.58,0.0064,0.0405,0.0404,0.7718
29-NOV-2024,504840,1923.00,1881.95,0.0216,0.0220,0.0220,0.4203
29-NOV-2024,504882,4308.00,4435.00,-0.0291,0.0298,0.0298,0.5693
29-NOV-2024,504903,46.53,47.53,-0.0213,0.0274,0.0273,0.5216
29-NOV-2024,504908,635.55,640.00,-0.0070,0.0374,0.0373,0.7126
29-NOV-2024,504959,2994.70,2995.65,-0.0003,0.0233,0.0233,0.4451
29-NOV-2024,504961,86.51,89.77,-0.0370,0.0212,0.0213,0.4069
29-NOV-2024,504988,1384.95,1350.00,0.0256,0.0304,0.0304,0.5808
29-NOV-2024,504998,0.44,0.44,0.0000,0.0257,0.0256,0.4891
29-NOV-2024,505036,2159.05,2176.15,-0.0079,0.0306,0.0305,0.5827
29-NOV-2024,505163,1513.60,1501.00,0.0084,0.0321,0.0321,0.6133
29-NOV-2024,505212,174.85,169.95,0.0284,0.0319,0.0319,0.6094
29-NOV-2024,505216,1931.20,2025.00,-0.0474,0.0272,0.0273,0.5216
29-NOV-2024,505232,1540.85,1554.80,-0.0090,0.0263,0.0262,0.5006
29-NOV-2024,505250,118.65,113.40,0.0453,0.0345,0.0346,0.6610
29-NOV-2024,505285,642.35,642.35,0.0000,0.0144,0.0143,0.2732
29-NOV-2024,505299,973.40,993.20,-0.0201,0.0354,0.0354,0.6763
29-NOV-2024,505302,2230.10,2304.80,-0.0329,0.0323,0.0323,0.6171
29-NOV-2024,505336,10.99,11.21,-0.0198,0.1515,0.1511,2.8868
29-NOV-2024,505343,1.91,1.82,0.0483,0.0298,0.0299,0.5712
29-NOV-2024,505358,266.15,263.35,0.0106,0.0309,0.0308,0.5884
29-NOV-2024,505502,3.07,3.01,0.0197,0.0228,0.0228,0.4356
29-NOV-2024,505504,58.90,57.75,0.0197,0.0156,0.0156,0.2980
29-NOV-2024,505515,10.73,11.22,-0.0447,0.0343,0.0343,0.6553
29-NOV-2024,505520,2.10,2.10,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,505523,0.83,0.84,-0.0120,0.0302,0.0301,0.5751
29-NOV-2024,505594,32.80,32.80,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,505650,18.55,17.89,0.0362,0.0357,0.0357,0.6820
29-NOV-2024,505681,660.00,654.65,0.0081,0.0225,0.0224,0.4280
29-NOV-2024,505685,9.19,9.19,0.0000,0.0558,0.0556,1.0622
29-NOV-2024,505690,1753.80,1842.50,-0.0493,0.0357,0.0358,0.6840
29-NOV-2024,505693,14.59,14.40,0.0131,0.0281,0.0280,0.5349
29-NOV-2024,505710,103.25,105.65,-0.0230,0.0281,0.0281,0.5368
29-NOV-2024,505712,230.55,230.60,-0.0002,0.0351,0.0350,0.6687
29-NOV-2024,505725,1277.85,1278.40,-0.0004,0.0186,0.0186,0.3554
29-NOV-2024,505729,82.15,82.56,-0.0050,0.0297,0.0296,0.5655
29-NOV-2024,505737,945.40,925.95,0.0208,0.0372,0.0371,0.7088
29-NOV-2024,505750,521.45,528.90,-0.0142,0.0337,0.0336,0.6419
29-NOV-2024,505807,1050.25,1105.50,-0.0513,0.0314,0.0315,0.6018
29-NOV-2024,505827,394.35,404.70,-0.0259,0.0264,0.0264,0.5044
29-NOV-2024,505840,32.40,32.97,-0.0174,0.0346,0.0346,0.6610
29-NOV-2024,505872,671.35,686.80,-0.0228,0.0303,0.0303,0.5789
29-NOV-2024,505890,3029.40,3029.55,-0.0000,0.0235,0.0235,0.4490
29-NOV-2024,505893,1032.25,1004.90,0.0269,0.0371,0.0371,0.7088
29-NOV-2024,505978,4491.25,4550.15,-0.0130,0.0286,0.0285,0.5445
29-NOV-2024,506003,58.50,56.00,0.0437,0.0364,0.0364,0.6954
29-NOV-2024,506105,81.95,79.20,0.0341,0.0274,0.0274,0.5235
29-NOV-2024,506122,288.80,275.50,0.0471,0.0355,0.0355,0.6782
29-NOV-2024,506128,181.05,178.10,0.0164,0.0368,0.0367,0.7012
29-NOV-2024,506134,22.25,21.82,0.0195,0.0285,0.0284,0.5426
29-NOV-2024,506161,3.19,3.19,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,506166,267.05,267.05,0.0000,0.0127,0.0127,0.2426
29-NOV-2024,506178,17.01,17.01,0.0000,0.0030,0.0030,0.0573
29-NOV-2024,506180,180.95,172.35,0.0487,0.0134,0.0138,0.2636
29-NOV-2024,506186,60.21,61.43,-0.0201,0.0362,0.0361,0.6897
29-NOV-2024,506190,52.50,52.50,0.0000,0.0000,0.0000,0.0000
29-NOV-2024,506196,4.25,4.25,0.0000,0.0007,0.0007,0.0134
29-NOV-2024,506260,207.45,208.05,-0.0029,0.0270,0.0269,0.5139
29-NOV-2024,506365,82.90,78.27,0.0575,0.0385,0.0386,0.7375
29-NOV-2024,506414,360.80,364.90,-0.0113,0.0309,0.0308,0.5884
29-NOV-2024,506520,9.04,9.21,-0.0186,0.0315,0.0315,0.6018
29-NOV-2024,506528,3867.80,3619.80,0.0663,0.0297,0.0300,0.5731
29-NOV-2024,506530,1249.00,1290.20,-0.0325,0.0293,0.0293,0.5598
29-NOV-2024,506532,773.85,765.55,0.0108,0.0233,0.0232,0.4432
29-NOV-2024,506543,10.36,10.57,-0.0201,0.0328,0.0328,0.6266
29-NOV-2024,506597,453.55,461.45,-0.0173,0.0307,0.0306,0.5846
29-NOV-2024,506605,2519.50,2525.00,-0.0022,0.0355,0.0354,0.6763
29-NOV-2024,506640,368.20,350.70,0.0487,0.0346,0.0347,0.6629
29-NOV-2024,506685,508.90,506.35,0.0050,0.0224,0.0223,0.4260
29-NOV-2024,506687,1616.25,1600.40,0.0099,0.0206,0.0205,0.3917
29-NOV-2024,506734,162.35,159.95,0.0149,0.0277,0.0277,0.5292
29-NOV-2024,506808,94.03,92.42,0.0173,0.0312,0.0311,0.5942
29-NOV-2024,506852,38.14,37.69,0.0119,0.0290,0.0289,0.5521
29-NOV-2024,506854,2276.30,2295.85,-0.0086,0.0297,0.0296,0.5655
29-NOV-2024,506858,67.00,70.25,-0.0474,0.0320,0.0321,0.6133
29-NOV-2024,506879,328.40,330.15,-0.0053,0.0314,0.0313,0.5980
29-NOV-2024,506906,3.20,3.55,-0.1038,0.0418,0.0423,0.8081
29-NOV-2024,506919,167.80,172.90,-0.0299,0.0336,0.0336,0.6419
29-NOV-2024,506935,78.23,74.51,0.0487,0.0349,0.0350,0.6687
29-NOV-2024,506947,269.20,269.20,0.0000,0.0271,0.0271,0.5177
29-NOV-2024,506979,41.56,41.56,0.0000,0.0342,0.0342,0.6534
29-NOV-2024,506981,146.40,147.50,-0.0075,0.0303,0.0303,0.5789
29-NOV-2024,507155,250.45,243.20,0.0294,0.0280,0.0280,0.5349
29-NOV-2024,507180,129.50,131.65,-0.0165,0.0358,0.0357,0.6820
29-NOV-2024,507265,162.50,163.70,-0.0074,0.0663,0.0662,1.2647
29-NOV-2024,507300,1607.00,1629.95,-0.0142,0.0320,0.0319,0.6094
29-NOV-2024,507474,79.15,80.85,-0.0213,0.0391,0.0391,0.7470
29-NOV-2024,507486,50.15,50.15,0.0000,0.0333,0.0332,0.6343
29-NOV-2024,507498,59.94,59.35,0.0099,0.0296,0.0296,0.5655
29-NOV-2024,507515,19.51,19.85,-0.0173,0.0314,0.0314,0.5999
29-NOV-2024,507530,19.08,19.08,0.0000,0.0050,0.0050,0.0955
29-NOV-2024,507598,146.90,145.85,0.0072,0.0360,0.0359,0.6859
29-NOV-2024,507609,42.15,43.01,-0.0202,0.0236,0.0236,0.4509
29-NOV-2024,507621,107.85,108.00,-0.0014,0.0270,0.0269,0.5139
29-NOV-2024,507645,14299.85,14043.85,0.0181,0.0227,0.0226,0.4318
