Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
05-JUN-2024,20MICRONS,169.80,158.75,0.0673,0.0301,0.0304,0.5808
05-JUN-2024,21STCENMGM,49.50,49.60,-0.0020,0.0198,0.0197,0.3764
05-JUN-2024,360ONE,769.35,739.60,0.0394,0.0215,0.0217,0.4146
05-JUN-2024,3IINFOLTD,31.95,31.90,0.0016,0.0320,0.0319,0.6094
05-JUN-2024,3MINDIA,33143.10,32354.00,0.0241,0.0195,0.0195,0.3725
05-JUN-2024,3PLAND,29.60,29.15,0.0153,0.0325,0.0325,0.6209
05-JUN-2024,500009,44.74,42.60,0.0490,0.0350,0.0351,0.6706
05-JUN-2024,500012,95.00,91.70,0.0354,0.0301,0.0301,0.5751
05-JUN-2024,500014,8.23,8.39,-0.0193,0.0383,0.0383,0.7317
05-JUN-2024,500016,10.47,10.20,0.0261,0.0365,0.0365,0.6973
05-JUN-2024,500028,23.06,24.27,-0.0511,0.0316,0.0317,0.6056
05-JUN-2024,500058,14.11,14.39,-0.0196,0.0285,0.0284,0.5426
05-JUN-2024,500068,15132.15,15406.90,-0.0180,0.0182,0.0182,0.3477
05-JUN-2024,500069,380.00,370.00,0.0267,0.0289,0.0289,0.5521
05-JUN-2024,500123,11135.90,10693.20,0.0406,0.0225,0.0226,0.4318
05-JUN-2024,500142,6.89,7.20,-0.0440,0.0454,0.0454,0.8674
05-JUN-2024,500143,137.25,143.95,-0.0477,0.0344,0.0345,0.6591
05-JUN-2024,500147,3595.80,3427.85,0.0478,0.0318,0.0319,0.6094
05-JUN-2024,500159,134.20,133.20,0.0075,0.0266,0.0265,0.5063
05-JUN-2024,500166,168.45,162.70,0.0347,0.0203,0.0204,0.3897
05-JUN-2024,500168,1138.20,1126.20,0.0106,0.0139,0.0139,0.2656
05-JUN-2024,500170,30.43,31.32,-0.0288,0.0352,0.0351,0.6706
05-JUN-2024,500192,3.05,3.05,0.0000,0.0303,0.0303,0.5789
05-JUN-2024,500202,9.16,9.45,-0.0312,0.0338,0.0338,0.6457
05-JUN-2024,500206,42.52,42.06,0.0109,0.0413,0.0412,0.7871
05-JUN-2024,500213,578.00,572.55,0.0095,0.0318,0.0318,0.6075
05-JUN-2024,500220,186.45,190.25,-0.0202,0.0391,0.0390,0.7451
05-JUN-2024,500223,2.41,2.34,0.0295,0.0351,0.0351,0.6706
05-JUN-2024,500236,1.50,1.47,0.0202,0.0338,0.0338,0.6457
05-JUN-2024,500239,25.14,24.23,0.0369,0.0325,0.0326,0.6228
05-JUN-2024,500240,162.80,165.40,-0.0158,0.0280,0.0280,0.5349
05-JUN-2024,500245,688.75,674.65,0.0207,0.0265,0.0265,0.5063
05-JUN-2024,500246,160.00,168.20,-0.0500,0.0339,0.0340,0.6496
05-JUN-2024,500248,2.34,2.41,-0.0295,0.0371,0.0371,0.7088
05-JUN-2024,500264,127.45,121.85,0.0449,0.0359,0.0359,0.6859
05-JUN-2024,500267,332.00,323.80,0.0250,0.0280,0.0280,0.5349
05-JUN-2024,500270,164.75,163.55,0.0073,0.0290,0.0289,0.5521
05-JUN-2024,500277,11.67,11.90,-0.0195,0.0351,0.0351,0.6706
05-JUN-2024,500285,53.89,49.97,0.0755,0.0371,0.0374,0.7145
05-JUN-2024,500298,933.15,880.65,0.0579,0.0291,0.0293,0.5598
05-JUN-2024,500306,124.00,122.10,0.0154,0.0303,0.0302,0.5770
