Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
07-MAR-2025,20MICRONS,204.30,207.60,-0.0160,0.0333,0.0332,0.6343
07-MAR-2025,21STCENMGM,68.19,68.53,-0.0050,0.0195,0.0195,0.3725
07-MAR-2025,360ONE,972.90,966.25,0.0069,0.0242,0.0241,0.4604
07-MAR-2025,3IINFOLTD,24.43,24.34,0.0037,0.0318,0.0318,0.6075
07-MAR-2025,3MINDIA,27724.00,27904.25,-0.0065,0.0178,0.0178,0.3401
07-MAR-2025,3PLAND,40.86,41.72,-0.0208,0.0378,0.0377,0.7203
07-MAR-2025,500009,38.69,40.89,-0.0553,0.0359,0.0360,0.6878
07-MAR-2025,500012,53.09,53.71,-0.0116,0.0273,0.0272,0.5197
07-MAR-2025,500014,4.67,4.78,-0.0233,0.0299,0.0298,0.5693
07-MAR-2025,500016,10.16,9.98,0.0179,0.0334,0.0334,0.6381
07-MAR-2025,500028,33.59,32.74,0.0256,0.0341,0.0341,0.6515
07-MAR-2025,500058,13.66,13.49,0.0125,0.0327,0.0326,0.6228
07-MAR-2025,500068,14024.90,14419.50,-0.0277,0.0186,0.0187,0.3573
07-MAR-2025,500069,369.40,382.50,-0.0348,0.0306,0.0307,0.5865
07-MAR-2025,500123,9775.40,9280.75,0.0519,0.0245,0.0247,0.4719
07-MAR-2025,500142,9.88,9.30,0.0605,0.0421,0.0422,0.8062
07-MAR-2025,500143,252.00,250.15,0.0074,0.0347,0.0346,0.6610
07-MAR-2025,500147,2967.25,2927.15,0.0136,0.0345,0.0344,0.6572
07-MAR-2025,500159,141.85,141.25,0.0042,0.0252,0.0252,0.4814
07-MAR-2025,500166,183.95,185.75,-0.0097,0.0284,0.0284,0.5426
07-MAR-2025,500168,838.65,842.80,-0.0049,0.0132,0.0132,0.2522
07-MAR-2025,500170,27.36,26.27,0.0407,0.0302,0.0303,0.5789
07-MAR-2025,500192,2.79,2.61,0.0667,0.0277,0.0280,0.5349
07-MAR-2025,500202,7.96,8.50,-0.0656,0.0392,0.0394,0.7527
07-MAR-2025,500206,79.88,78.32,0.0197,0.0374,0.0373,0.7126
07-MAR-2025,500213,484.40,458.95,0.0540,0.0298,0.0300,0.5731
07-MAR-2025,500220,176.90,164.00,0.0757,0.0330,0.0333,0.6362
07-MAR-2025,500239,18.93,17.98,0.0515,0.0302,0.0304,0.5808
07-MAR-2025,500240,188.20,192.65,-0.0234,0.0298,0.0298,0.5693
07-MAR-2025,500245,474.40,478.00,-0.0076,0.0238,0.0238,0.4547
07-MAR-2025,500246,101.08,104.42,-0.0325,0.0425,0.0425,0.8120
07-MAR-2025,500264,130.30,131.35,-0.0080,0.0342,0.0341,0.6515
07-MAR-2025,500267,311.75,311.40,0.0011,0.0303,0.0302,0.5770
07-MAR-2025,500270,144.05,144.95,-0.0062,0.0262,0.0261,0.4986
07-MAR-2025,500277,8.65,8.20,0.0534,0.0332,0.0333,0.6362
07-MAR-2025,500285,50.44,49.57,0.0174,0.0366,0.0365,0.6973
07-MAR-2025,500298,826.25,818.90,0.0089,0.0318,0.0317,0.6056
07-MAR-2025,500306,129.60,126.20,0.0266,0.0376,0.0376,0.7183
07-MAR-2025,500307,496.25,496.10,0.0003,0.0132,0.0132,0.2522
07-MAR-2025,500319,91.67,89.30,0.0262,0.0349,0.0349,0.6668
07-MAR-2025,500322,112.90,111.95,0.0085,0.0291,0.0290,0.5540
07-MAR-2025,500346,48.50,48.71,-0.0043,0.0364,0.0364,0.6954
07-MAR-2025,500357,15.41,16.22,-0.0512,0.0299,0.0300,0.5731
07-MAR-2025,500360,88.78,90.25,-0.0164,0.0340,0.0340,0.6496
07-MAR-2025,500365,32.96,32.78,0.0055,0.0304,0.0303,0.5789
07-MAR-2025,500370,48.41,44.45,0.0853,0.0385,0.0389,0.7432
07-MAR-2025,500388,45.38,45.38,0.0000,0.0333,0.0332,0.6343
07-MAR-2025,500389,12.54,12.79,-0.0197,0.0256,0.0256,0.4891
07-MAR-2025,500414,171.25,169.75,0.0088,0.0310,0.0309,0.5903
07-MAR-2025,500421,16.27,16.45,-0.0110,0.0291,0.0290,0.5540
07-MAR-2025,500422,41.82,40.35,0.0358,0.0392,0.0391,0.7470
07-MAR-2025,500426,2.79,2.83,-0.0142,0.0305,0.0304,0.5808
07-MAR-2025,500449,26.77,27.40,-0.0233,0.0335,0.0335,0.6400
07-MAR-2025,500450,670.00,670.00,0.0000,0.0274,0.0274,0.5235
07-MAR-2025,500458,29.59,28.19,0.0485,0.0350,0.0351,0.6706
07-MAR-2025,500672,802.45,804.70,-0.0028,0.0200,0.0200,0.3821
07-MAR-2025,501110,7.15,7.15,0.0000,0.0010,0.0010,0.0191
07-MAR-2025,501111,11.57,11.57,0.0000,0.0029,0.0029,0.0554
07-MAR-2025,501144,194.90,185.80,0.0478,0.0209,0.0211,0.4031
07-MAR-2025,501148,381.65,389.40,-0.0201,0.0158,0.0159,0.3038
07-MAR-2025,501261,391.80,391.80,0.0000,0.0085,0.0085,0.1624
07-MAR-2025,501270,1.34,1.34,0.0000,0.0014,0.0014,0.0267
07-MAR-2025,501298,5335.00,5347.50,-0.0023,0.0302,0.0301,0.5751
07-MAR-2025,501311,15.00,15.00,0.0000,0.0298,0.0297,0.5674
07-MAR-2025,501314,0.80,0.80,0.0000,0.0424,0.0423,0.8081
07-MAR-2025,501351,101.05,106.35,-0.0511,0.0225,0.0227,0.4337
07-MAR-2025,501370,121.35,125.00,-0.0296,0.0334,0.0334,0.6381
07-MAR-2025,501386,11.73,11.73,0.0000,0.0143,0.0143,0.2732
07-MAR-2025,501391,810.25,796.15,0.0176,0.0385,0.0384,0.7336
07-MAR-2025,501421,5505.95,5492.65,0.0024,0.0326,0.0325,0.6209
07-MAR-2025,501430,1683.60,1749.90,-0.0386,0.0351,0.0351,0.6706
07-MAR-2025,501477,315.00,315.00,0.0000,0.0323,0.0323,0.6171
07-MAR-2025,501479,11.02,11.02,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,501622,60.70,62.93,-0.0361,0.0299,0.0299,0.5712
07-MAR-2025,501630,24.48,24.48,0.0000,0.0034,0.0034,0.0650
07-MAR-2025,501700,11.18,11.50,-0.0282,0.0307,0.0307,0.5865
07-MAR-2025,501833,28.14,29.80,-0.0573,0.0362,0.0363,0.6935
07-MAR-2025,501848,80.17,79.70,0.0059,0.0321,0.0320,0.6114
07-MAR-2025,501945,5.75,5.75,0.0000,0.0135,0.0135,0.2579
07-MAR-2025,502015,34.97,33.16,0.0531,0.0400,0.0401,0.7661
07-MAR-2025,502133,70.88,70.49,0.0055,0.0272,0.0271,0.5177
07-MAR-2025,502250,527.35,507.45,0.0385,0.0332,0.0332,0.6343
07-MAR-2025,502281,15.39,15.43,-0.0026,0.0300,0.0299,0.5712
07-MAR-2025,502294,43.00,43.36,-0.0083,0.0428,0.0427,0.8158
07-MAR-2025,502445,50.00,51.00,-0.0198,0.0356,0.0356,0.6801
07-MAR-2025,502587,80.70,79.51,0.0149,0.0282,0.0281,0.5368
07-MAR-2025,502589,116.70,111.15,0.0487,0.0362,0.0363,0.6935
07-MAR-2025,502850,13.14,13.14,0.0000,0.0053,0.0053,0.1013
07-MAR-2025,502865,291.00,341.30,-0.1594,0.0332,0.0350,0.6687
07-MAR-2025,502873,102.00,101.15,0.0084,0.0304,0.0304,0.5808
07-MAR-2025,502893,83.39,79.71,0.0451,0.0365,0.0366,0.6992
07-MAR-2025,502901,104.65,103.45,0.0115,0.2301,0.2295,4.3846
07-MAR-2025,502933,188.60,175.55,0.0717,0.0280,0.0284,0.5426
07-MAR-2025,502958,6000.00,5775.00,0.0382,0.0236,0.0237,0.4528
07-MAR-2025,503092,32.20,34.58,-0.0713,0.0421,0.0423,0.8081
07-MAR-2025,503127,4501.00,4501.00,0.0000,0.0297,0.0296,0.5655
07-MAR-2025,503229,231.80,221.85,0.0439,0.0399,0.0399,0.7623
07-MAR-2025,503349,6134.35,6150.90,-0.0027,0.0329,0.0329,0.6286
07-MAR-2025,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,503624,7.46,7.56,-0.0133,0.0370,0.0370,0.7069
07-MAR-2025,503626,10.50,10.50,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,503635,13.89,13.89,0.0000,0.0019,0.0019,0.0363
07-MAR-2025,503639,9.55,9.55,0.0000,0.0122,0.0122,0.2331
07-MAR-2025,503641,10.38,10.26,0.0116,0.0270,0.0269,0.5139
07-MAR-2025,503657,18.45,18.35,0.0054,0.0360,0.0359,0.6859
07-MAR-2025,503659,45.10,45.10,0.0000,0.0322,0.0321,0.6133
07-MAR-2025,503663,2.96,2.94,0.0068,0.0378,0.0377,0.7203
07-MAR-2025,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,503675,1.19,1.17,0.0169,0.0375,0.0374,0.7145
07-MAR-2025,503681,140710.85,142957.90,-0.0158,0.6295,0.6279,11.9960
07-MAR-2025,503685,29.09,28.76,0.0114,0.0397,0.0396,0.7566
07-MAR-2025,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,503696,82.50,82.50,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,503772,61.90,61.90,0.0000,0.0329,0.0328,0.6266
07-MAR-2025,503776,46.00,46.00,0.0000,0.0385,0.0384,0.7336
07-MAR-2025,503804,291.20,295.90,-0.0160,0.0211,0.0211,0.4031
07-MAR-2025,503816,64.63,64.45,0.0028,0.0340,0.0339,0.6477
07-MAR-2025,503837,12.01,12.25,-0.0198,0.0314,0.0313,0.5980
07-MAR-2025,503863,9.53,9.34,0.0201,0.0289,0.0289,0.5521
07-MAR-2025,504000,70.75,70.65,0.0014,0.0345,0.0344,0.6572
07-MAR-2025,504028,126.20,121.50,0.0380,0.0276,0.0277,0.5292
07-MAR-2025,504076,81.65,77.99,0.0459,0.0371,0.0371,0.7088
07-MAR-2025,504080,1342.60,1278.70,0.0488,0.0389,0.0390,0.7451
07-MAR-2025,504084,847.60,829.50,0.0216,0.1834,0.1829,3.4943
07-MAR-2025,504092,143.05,140.25,0.0198,0.0314,0.0314,0.5999
07-MAR-2025,504093,347.35,340.15,0.0209,0.0260,0.0259,0.4948
07-MAR-2025,504132,706.90,702.95,0.0056,0.0291,0.0290,0.5540
07-MAR-2025,504176,495.25,506.80,-0.0231,0.0313,0.0313,0.5980
07-MAR-2025,504180,71.27,65.24,0.0884,0.0301,0.0307,0.5865
07-MAR-2025,504240,723.30,693.20,0.0425,0.0350,0.0350,0.6687
07-MAR-2025,504258,1026.10,974.60,0.0515,0.0298,0.0299,0.5712
07-MAR-2025,504273,23.87,22.74,0.0485,0.0311,0.0312,0.5961
07-MAR-2025,504340,5.27,5.36,-0.0169,0.0178,0.0178,0.3401
07-MAR-2025,504346,468.35,459.20,0.0197,0.0178,0.0178,0.3401
07-MAR-2025,504351,1.83,1.88,-0.0270,0.0248,0.0248,0.4738
07-MAR-2025,504356,10.00,9.97,0.0030,0.0506,0.0505,0.9648
07-MAR-2025,504365,4.11,4.11,0.0000,0.0010,0.0010,0.0191
07-MAR-2025,504369,0.56,0.57,-0.0177,0.0118,0.0118,0.2254
07-MAR-2025,504375,113.90,108.50,0.0486,0.0091,0.0097,0.1853
07-MAR-2025,504378,3.97,3.90,0.0178,0.0356,0.0355,0.6782
07-MAR-2025,504380,63.55,63.72,-0.0027,0.0275,0.0274,0.5235
07-MAR-2025,504392,39.46,41.24,-0.0441,0.0386,0.0386,0.7375
07-MAR-2025,504605,2108.70,2115.85,-0.0034,0.0322,0.0321,0.6133
07-MAR-2025,504646,385.00,388.20,-0.0083,0.0337,0.0336,0.6419
07-MAR-2025,504648,60.00,60.01,-0.0002,0.0382,0.0382,0.7298
07-MAR-2025,504731,96.78,96.86,-0.0008,0.0312,0.0311,0.5942
07-MAR-2025,504786,617.35,659.60,-0.0662,0.0288,0.0291,0.5560
07-MAR-2025,504810,67.65,68.88,-0.0180,0.0456,0.0455,0.8693
07-MAR-2025,504840,1602.00,1610.00,-0.0050,0.0231,0.0230,0.4394
07-MAR-2025,504882,3660.25,3700.00,-0.0108,0.0277,0.0276,0.5273
07-MAR-2025,504903,29.42,29.61,-0.0064,0.0319,0.0318,0.6075
07-MAR-2025,504908,309.95,305.65,0.0140,0.0392,0.0391,0.7470
07-MAR-2025,504959,2373.35,2350.50,0.0097,0.0242,0.0242,0.4623
07-MAR-2025,504988,1202.80,1244.95,-0.0344,0.0283,0.0283,0.5407
07-MAR-2025,504998,0.44,0.44,0.0000,0.0216,0.0216,0.4127
07-MAR-2025,505036,1204.15,1146.85,0.0488,0.0339,0.0340,0.6496
07-MAR-2025,505100,8.88,8.88,0.0000,0.0106,0.0106,0.2025
07-MAR-2025,505163,1122.10,1117.65,0.0040,0.0370,0.0369,0.7050
07-MAR-2025,505212,171.95,178.40,-0.0368,0.0338,0.0338,0.6457
07-MAR-2025,505216,2019.00,2000.10,0.0094,0.0268,0.0267,0.5101
07-MAR-2025,505232,1039.80,1042.95,-0.0030,0.0286,0.0285,0.5445
07-MAR-2025,505250,84.04,84.35,-0.0037,0.0359,0.0358,0.6840
07-MAR-2025,505285,774.30,774.30,0.0000,0.0141,0.0141,0.2694
07-MAR-2025,505299,687.00,699.30,-0.0177,0.0346,0.0346,0.6610
07-MAR-2025,505302,2030.40,2110.00,-0.0385,0.0323,0.0324,0.6190
07-MAR-2025,505336,5.40,5.30,0.0187,0.1293,0.1290,2.4645
07-MAR-2025,505343,0.76,0.77,-0.0131,0.0319,0.0318,0.6075
07-MAR-2025,505358,219.85,220.65,-0.0036,0.0302,0.0301,0.5751
07-MAR-2025,505502,2.69,2.71,-0.0074,0.0210,0.0210,0.4012
07-MAR-2025,505504,229.60,225.10,0.0198,0.0169,0.0169,0.3229
07-MAR-2025,505520,13.56,13.30,0.0194,0.0159,0.0159,0.3038
07-MAR-2025,505523,0.65,0.65,0.0000,0.0283,0.0283,0.5407
07-MAR-2025,505594,32.80,32.80,0.0000,0.0000,0.0000,0.0000
07-MAR-2025,505650,17.48,17.88,-0.0226,0.0364,0.0363,0.6935
07-MAR-2025,505681,531.10,537.00,-0.0110,0.0216,0.0216,0.4127
07-MAR-2025,505685,16.43,16.43,0.0000,0.0483,0.0481,0.9189
07-MAR-2025,505690,1197.75,1146.85,0.0434,0.0382,0.0382,0.7298
07-MAR-2025,505693,11.50,11.77,-0.0232,0.0302,0.0302,0.5770
07-MAR-2025,505710,96.03,93.03,0.0317,0.0270,0.0270,0.5158
07-MAR-2025,505712,170.05,175.60,-0.0321,0.0342,0.0342,0.6534
