Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
28-APR-2023,20MICRONS,83.55,82.70,0.0102,0.0323,0.0322,0.6152
28-APR-2023,21STCENMGM,18.50,18.60,-0.0054,0.0168,0.0167,0.3191
28-APR-2023,360ONE,419.85,415.45,0.0105,0.0212,0.0212,0.4050
28-APR-2023,3IINFOLTD,32.90,32.75,0.0046,0.0277,0.0276,0.5273
28-APR-2023,3MINDIA,22547.90,22611.65,-0.0028,0.0168,0.0168,0.3210
28-APR-2023,3PLAND,23.95,23.70,0.0105,0.0411,0.0410,0.7833
28-APR-2023,4THDIM,25.00,25.50,-0.0198,0.0180,0.0180,0.3439
28-APR-2023,500009,22.17,22.03,0.0063,0.0265,0.0265,0.5063
28-APR-2023,500012,64.68,64.46,0.0034,0.0294,0.0294,0.5617
28-APR-2023,500014,4.89,4.82,0.0144,0.0380,0.0380,0.7260
28-APR-2023,500016,18.70,18.20,0.0271,0.0372,0.0372,0.7107
28-APR-2023,500028,7.99,7.86,0.0164,0.0291,0.0290,0.5540
28-APR-2023,500058,8.89,8.71,0.0205,0.0274,0.0274,0.5235
28-APR-2023,500068,8008.95,7965.45,0.0054,0.0184,0.0183,0.3496
28-APR-2023,500069,243.80,239.80,0.0165,0.0283,0.0282,0.5388
28-APR-2023,500120,515.20,514.65,0.0011,0.0313,0.0312,0.5961
28-APR-2023,500123,5314.15,5238.95,0.0143,0.0194,0.0194,0.3706
28-APR-2023,500142,5.10,5.25,-0.0290,0.0480,0.0479,0.9151
28-APR-2023,500143,66.93,67.85,-0.0137,0.0365,0.0365,0.6973
28-APR-2023,500147,1516.55,1523.75,-0.0047,0.0275,0.0274,0.5235
28-APR-2023,500159,83.38,82.88,0.0060,0.0289,0.0288,0.5502
28-APR-2023,500166,186.00,189.60,-0.0192,0.0213,0.0213,0.4069
28-APR-2023,500170,37.37,37.39,-0.0005,0.0367,0.0366,0.6992
28-APR-2023,500192,2.82,2.70,0.0435,0.0322,0.0323,0.6171
28-APR-2023,500202,6.11,6.05,0.0099,0.0309,0.0308,0.5884
28-APR-2023,500206,28.53,28.60,-0.0025,0.0474,0.0473,0.9037
28-APR-2023,500213,320.50,316.10,0.0138,0.0363,0.0363,0.6935
28-APR-2023,500220,183.65,184.90,-0.0068,0.0386,0.0385,0.7355
28-APR-2023,500223,2.19,2.20,-0.0046,0.0392,0.0391,0.7470
28-APR-2023,500236,1.73,1.65,0.0473,0.0349,0.0350,0.6687
28-APR-2023,500239,28.95,27.83,0.0395,0.0333,0.0333,0.6362
28-APR-2023,500240,93.68,92.91,0.0083,0.0300,0.0299,0.5712
28-APR-2023,500246,72.50,72.50,0.0000,0.0388,0.0387,0.7394
28-APR-2023,500248,2.57,2.45,0.0478,0.0406,0.0406,0.7757
28-APR-2023,500264,58.19,57.56,0.0109,0.0337,0.0336,0.6419
28-APR-2023,500267,142.75,140.65,0.0148,0.0254,0.0253,0.4834
28-APR-2023,500270,211.35,201.30,0.0487,0.0367,0.0368,0.7031
28-APR-2023,500277,9.76,9.64,0.0124,0.0371,0.0370,0.7069
28-APR-2023,500284,208.00,207.40,0.0029,0.0385,0.0384,0.7336
28-APR-2023,500298,1412.45,1404.65,0.0055,0.0233,0.0233,0.4451
28-APR-2023,500306,50.30,51.88,-0.0309,0.0324,0.0324,0.6190
28-APR-2023,500307,397.80,380.00,0.0458,0.0189,0.0191,0.3649
28-APR-2023,500319,62.80,63.64,-0.0133,0.0338,0.0337,0.6438
28-APR-2023,500346,28.81,27.97,0.0296,0.0337,0.0337,0.6438
