Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
19-DEC-2023,20MICRONS,179.25,178.60,0.0036,0.0289,0.0289,0.5521
19-DEC-2023,21STCENMGM,30.45,29.63,0.0273,0.0165,0.0166,0.3171
19-DEC-2023,360ONE,647.60,665.25,-0.0269,0.0205,0.0206,0.3936
19-DEC-2023,3IINFOLTD,46.70,47.41,-0.0151,0.0297,0.0296,0.5655
19-DEC-2023,3MINDIA,31464.25,31020.55,0.0142,0.0163,0.0162,0.3095
19-DEC-2023,3PLAND,26.25,26.35,-0.0038,0.0348,0.0347,0.6629
19-DEC-2023,500009,39.27,38.50,0.0198,0.0298,0.0298,0.5693
19-DEC-2023,500012,80.48,79.52,0.0120,0.0277,0.0277,0.5292
19-DEC-2023,500014,6.64,6.60,0.0060,0.0331,0.0330,0.6305
19-DEC-2023,500016,15.51,15.77,-0.0166,0.0350,0.0349,0.6668
19-DEC-2023,500028,14.50,14.70,-0.0137,0.0285,0.0285,0.5445
19-DEC-2023,500033,3690.95,3571.00,0.0330,0.0282,0.0283,0.5407
19-DEC-2023,500058,10.24,9.98,0.0257,0.0249,0.0249,0.4757
19-DEC-2023,500068,15772.60,15078.45,0.0450,0.0199,0.0201,0.3840
19-DEC-2023,500069,389.60,400.35,-0.0272,0.0291,0.0291,0.5560
19-DEC-2023,500123,7872.95,7839.80,0.0042,0.0187,0.0187,0.3573
19-DEC-2023,500142,6.38,6.18,0.0318,0.0477,0.0476,0.9094
19-DEC-2023,500143,104.60,110.00,-0.0503,0.0375,0.0375,0.7164
19-DEC-2023,500147,3167.55,3126.95,0.0129,0.0310,0.0309,0.5903
19-DEC-2023,500159,107.40,107.85,-0.0042,0.0264,0.0263,0.5025
19-DEC-2023,500166,186.20,186.50,-0.0016,0.0189,0.0189,0.3611
19-DEC-2023,500168,1315.95,1321.35,-0.0041,0.0142,0.0142,0.2713
19-DEC-2023,500170,43.31,43.66,-0.0080,0.0369,0.0368,0.7031
19-DEC-2023,500192,2.97,3.07,-0.0331,0.0304,0.0304,0.5808
19-DEC-2023,500202,13.51,13.67,-0.0118,0.0336,0.0335,0.6400
19-DEC-2023,500206,43.43,42.58,0.0198,0.0477,0.0476,0.9094
19-DEC-2023,500213,443.65,439.30,0.0099,0.0292,0.0291,0.5560
19-DEC-2023,500223,2.87,2.83,0.0140,0.0371,0.0370,0.7069
19-DEC-2023,500236,1.51,1.54,-0.0197,0.0347,0.0346,0.6610
19-DEC-2023,500239,34.02,34.00,0.0006,0.0303,0.0302,0.5770
19-DEC-2023,500240,134.20,134.20,0.0000,0.0264,0.0263,0.5025
19-DEC-2023,500245,554.35,556.30,-0.0035,0.0232,0.0232,0.4432
19-DEC-2023,500246,162.25,170.75,-0.0511,0.0356,0.0357,0.6820
19-DEC-2023,500248,5.59,5.33,0.0476,0.0387,0.0388,0.7413
19-DEC-2023,500264,145.60,145.40,0.0014,0.0340,0.0339,0.6477
19-DEC-2023,500267,258.05,258.85,-0.0031,0.0298,0.0297,0.5674
19-DEC-2023,500270,188.50,188.05,0.0024,0.0305,0.0304,0.5808
19-DEC-2023,500277,9.21,9.05,0.0175,0.0337,0.0336,0.6419
19-DEC-2023,500285,66.08,64.21,0.0287,0.0382,0.0381,0.7279
19-DEC-2023,500298,1047.75,1053.50,-0.0055,0.0347,0.0346,0.6610
19-DEC-2023,500306,102.61,104.53,-0.0185,0.0323,0.0322,0.6152
19-DEC-2023,500307,405.00,405.65,-0.0016,0.0163,0.0163,0.3114
19-DEC-2023,500319,86.71,86.81,-0.0012,0.0317,0.0316,0.6037
19-DEC-2023,500322,71.23,69.84,0.0197,0.0373,0.0372,0.7107
19-DEC-2023,500346,47.60,47.35,0.0053,0.0314,0.0313,0.5980
19-DEC-2023,500357,21.57,21.57,0.0000,0.0339,0.0338,0.6457
19-DEC-2023,500358,4.35,4.35,0.0000,0.0384,0.0383,0.7317
19-DEC-2023,500360,79.80,82.41,-0.0322,0.0360,0.0360,0.6878
19-DEC-2023,500365,41.95,41.06,0.0214,0.0290,0.0289,0.5521
19-DEC-2023,500367,81.92,81.97,-0.0006,0.0224,0.0223,0.4260
19-DEC-2023,500370,54.60,57.37,-0.0495,0.0400,0.0401,0.7661
19-DEC-2023,500388,44.00,42.15,0.0430,0.0296,0.0297,0.5674
19-DEC-2023,500414,170.20,173.35,-0.0183,0.0282,0.0282,0.5388
19-DEC-2023,500422,26.32,26.20,0.0046,0.0358,0.0357,0.6820
19-DEC-2023,500426,2.45,2.50,-0.0202,0.0373,0.0372,0.7107
19-DEC-2023,500449,38.15,38.84,-0.0179,0.0296,0.0295,0.5636
19-DEC-2023,500450,1088.80,1088.80,0.0000,0.0280,0.0279,0.5330
19-DEC-2023,500458,7.10,7.25,-0.0209,0.0295,0.0294,0.5617
19-DEC-2023,500672,711.35,714.85,-0.0049,0.0193,0.0193,0.3687
19-DEC-2023,501110,7.15,7.15,0.0000,0.0021,0.0021,0.0401
19-DEC-2023,501111,11.02,11.02,0.0000,0.0019,0.0019,0.0363
19-DEC-2023,501144,13.35,13.35,0.0000,0.0012,0.0012,0.0229
19-DEC-2023,501148,389.45,381.85,0.0197,0.0153,0.0153,0.2923
19-DEC-2023,501151,633.25,633.25,0.0000,0.0129,0.0129,0.2465
19-DEC-2023,501261,294.00,294.00,0.0000,0.0021,0.0021,0.0401
