Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-FEB-2023,20MICRONS,78.00,79.80,-0.0228,0.0339,0.0338,0.6457
03-FEB-2023,21STCENMGM,20.70,20.60,0.0048,0.0166,0.0166,0.3171
03-FEB-2023,360ONE,1899.25,1886.55,0.0067,0.0219,0.0218,0.4165
03-FEB-2023,3IINFOLTD,36.30,37.10,-0.0218,0.0251,0.0251,0.4795
03-FEB-2023,3MINDIA,23033.05,23140.35,-0.0046,0.0172,0.0172,0.3286
03-FEB-2023,3PLAND,19.25,20.25,-0.0506,0.0425,0.0425,0.8120
03-FEB-2023,4THDIM,28.55,28.15,0.0141,0.0180,0.0180,0.3439
03-FEB-2023,500009,23.30,23.65,-0.0149,0.0285,0.0285,0.5445
03-FEB-2023,500012,71.00,70.35,0.0092,0.0263,0.0262,0.5006
03-FEB-2023,500014,5.40,5.47,-0.0129,0.0396,0.0395,0.7546
03-FEB-2023,500016,12.79,12.62,0.0134,0.0343,0.0343,0.6553
03-FEB-2023,500028,9.12,9.54,-0.0450,0.0292,0.0293,0.5598
03-FEB-2023,500058,10.05,9.99,0.0060,0.0280,0.0279,0.5330
03-FEB-2023,500068,8056.05,8258.75,-0.0248,0.0201,0.0202,0.3859
03-FEB-2023,500069,187.00,189.95,-0.0157,0.0295,0.0295,0.5636
03-FEB-2023,500120,420.90,417.15,0.0089,0.0315,0.0315,0.6018
03-FEB-2023,500123,4465.90,4432.35,0.0075,0.0202,0.0202,0.3859
03-FEB-2023,500142,6.99,6.65,0.0499,0.0427,0.0427,0.8158
03-FEB-2023,500143,76.00,75.20,0.0106,0.0391,0.0390,0.7451
03-FEB-2023,500147,1465.40,1477.75,-0.0084,0.0303,0.0303,0.5789
03-FEB-2023,500159,81.55,80.00,0.0192,0.0302,0.0302,0.5770
03-FEB-2023,500166,195.15,196.45,-0.0066,0.0223,0.0222,0.4241
03-FEB-2023,500170,43.45,44.95,-0.0339,0.0357,0.0357,0.6820
03-FEB-2023,500192,2.17,2.17,0.0000,0.0308,0.0307,0.5865
03-FEB-2023,500202,6.87,7.22,-0.0497,0.0303,0.0304,0.5808
03-FEB-2023,500206,30.65,32.75,-0.0663,0.0494,0.0495,0.9457
03-FEB-2023,500213,207.75,211.60,-0.0184,0.0371,0.0371,0.7088
03-FEB-2023,500220,129.85,135.80,-0.0448,0.0349,0.0350,0.6687
03-FEB-2023,500223,2.79,2.82,-0.0107,0.0334,0.0333,0.6362
03-FEB-2023,500236,2.39,2.37,0.0084,0.0348,0.0347,0.6629
03-FEB-2023,500239,29.25,29.05,0.0069,0.0322,0.0321,0.6133
03-FEB-2023,500240,115.60,115.35,0.0022,0.0319,0.0319,0.6094
03-FEB-2023,500246,59.20,62.25,-0.0502,0.0391,0.0392,0.7489
03-FEB-2023,500248,4.65,4.48,0.0372,0.0417,0.0417,0.7967
03-FEB-2023,500264,53.70,54.85,-0.0212,0.0347,0.0347,0.6629
03-FEB-2023,500267,134.50,135.35,-0.0063,0.0235,0.0234,0.4471
03-FEB-2023,500270,252.25,240.25,0.0487,0.0348,0.0349,0.6668
03-FEB-2023,500277,9.95,9.94,0.0010,0.0335,0.0334,0.6381
03-FEB-2023,500284,149.00,156.80,-0.0510,0.0378,0.0379,0.7241
03-FEB-2023,500298,1351.40,1376.85,-0.0187,0.0244,0.0244,0.4662
03-FEB-2023,500306,49.65,50.90,-0.0249,0.0315,0.0314,0.5999
03-FEB-2023,500307,360.00,363.00,-0.0083,0.0188,0.0187,0.3573
03-FEB-2023,500319,57.85,59.10,-0.0214,0.0362,0.0361,0.6897
03-FEB-2023,500346,31.25,31.05,0.0064,0.0350,0.0349,0.6668
03-FEB-2023,500357,27.20,26.70,0.0186,0.0334,0.0334,0.6381
03-FEB-2023,500358,4.50,4.50,0.0000,0.0315,0.0314,0.5999
03-FEB-2023,500360,52.60,51.95,0.0124,0.0353,0.0353,0.6744
03-FEB-2023,500365,15.40,15.80,-0.0256,0.0314,0.0313,0.5980
03-FEB-2023,500367,73.40,73.80,-0.0054,0.0257,0.0257,0.4910
03-FEB-2023,500370,35.40,36.30,-0.0251,0.0390,0.0389,0.7432
03-FEB-2023,500388,24.90,26.15,-0.0490,0.0300,0.0301,0.5751
03-FEB-2023,500414,144.30,151.85,-0.0510,0.0339,0.0341,0.6515
03-FEB-2023,500422,25.85,25.50,0.0136,0.0415,0.0415,0.7929
03-FEB-2023,500426,2.89,2.98,-0.0307,0.0330,0.0330,0.6305
03-FEB-2023,500449,28.10,29.15,-0.0367,0.0301,0.0302,0.5770
03-FEB-2023,500450,220.00,225.00,-0.0225,0.0258,0.0258,0.4929
03-FEB-2023,500458,8.75,8.61,0.0161,0.0364,0.0364,0.6954
03-FEB-2023,501110,7.15,7.15,0.0000,0.0036,0.0036,0.0688
03-FEB-2023,501111,11.02,11.02,0.0000,0.0032,0.0032,0.0611
03-FEB-2023,501144,13.35,13.35,0.0000,0.0020,0.0020,0.0382
03-FEB-2023,501148,234.10,235.10,-0.0043,0.0146,0.0145,0.2770
03-FEB-2023,501261,280.00,280.00,0.0000,0.0005,0.0005,0.0096
03-FEB-2023,501270,1.34,1.34,0.0000,0.0052,0.0051,0.0974
03-FEB-2023,501298,1810.00,1814.00,-0.0022,0.0206,0.0206,0.3936
03-FEB-2023,501311,12.35,12.35,0.0000,0.0249,0.0248,0.4738
03-FEB-2023,501314,2.17,2.24,-0.0317,0.1086,0.1084,2.0710
03-FEB-2023,501351,94.25,94.25,0.0000,0.0118,0.0117,0.2235
03-FEB-2023,501370,124.10,123.35,0.0061,0.0410,0.0409,0.7814
03-FEB-2023,501386,5.08,5.08,0.0000,0.0084,0.0084,0.1605
03-FEB-2023,501391,287.85,282.00,0.0205,0.0427,0.0426,0.8139
03-FEB-2023,501421,241.30,254.00,-0.0513,0.0316,0.0317,0.6056
03-FEB-2023,501430,676.15,700.00,-0.0347,0.0328,0.0329,0.6286
03-FEB-2023,501477,138.45,145.60,-0.0504,0.0306,0.0307,0.5865
03-FEB-2023,501622,31.00,30.00,0.0328,0.0319,0.0319,0.6094
03-FEB-2023,501630,19.20,19.20,0.0000,0.0019,0.0019,0.0363
03-FEB-2023,501700,58.85,59.35,-0.0085,0.0394,0.0393,0.7508
03-FEB-2023,501833,13.68,13.68,0.0000,0.0344,0.0344,0.6572
03-FEB-2023,501848,43.15,42.55,0.0140,0.0344,0.0343,0.6553
03-FEB-2023,502015,11.27,11.31,-0.0035,0.0293,0.0292,0.5579
03-FEB-2023,502175,54.50,56.30,-0.0325,0.0255,0.0256,0.4891
03-FEB-2023,502250,365.00,384.00,-0.0507,0.0289,0.0290,0.5540
03-FEB-2023,502281,22.95,23.00,-0.0022,0.0358,0.0358,0.6840
03-FEB-2023,502294,38.10,39.50,-0.0361,0.0360,0.0360,0.6878
03-FEB-2023,502445,22.75,22.65,0.0044,0.0415,0.0414,0.7909
03-FEB-2023,502563,2.35,2.47,-0.0498,0.0300,0.0302,0.5770
03-FEB-2023,502587,59.95,60.15,-0.0033,0.0282,0.0281,0.5368
03-FEB-2023,502589,66.50,69.95,-0.0506,0.0295,0.0297,0.5674
03-FEB-2023,502850,12.55,12.55,0.0000,0.0151,0.0151,0.2885
03-FEB-2023,502865,675.15,652.20,0.0346,0.0317,0.0317,0.6056
03-FEB-2023,502873,98.35,99.80,-0.0146,0.0325,0.0325,0.6209
03-FEB-2023,502893,50.40,50.40,0.0000,0.0297,0.0296,0.5655
03-FEB-2023,502901,3888.65,3888.65,0.0000,0.0264,0.0264,0.5044
03-FEB-2023,502933,257.55,266.10,-0.0327,0.0297,0.0297,0.5674
03-FEB-2023,502958,3970.35,3965.80,0.0011,0.0253,0.0253,0.4834
03-FEB-2023,503092,26.10,25.20,0.0351,0.0336,0.0336,0.6419
03-FEB-2023,503127,3800.00,3800.00,0.0000,0.0292,0.0291,0.5560
