Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
12-DEC-2023,20MICRONS,186.30,189.45,-0.0168,0.0292,0.0292,0.5579
12-DEC-2023,21STCENMGM,27.70,27.20,0.0182,0.0165,0.0165,0.3152
12-DEC-2023,360ONE,644.45,646.25,-0.0028,0.0198,0.0198,0.3783
12-DEC-2023,3IINFOLTD,45.15,44.55,0.0134,0.0297,0.0296,0.5655
12-DEC-2023,3MINDIA,31214.75,31806.45,-0.0188,0.0164,0.0164,0.3133
12-DEC-2023,3PLAND,26.08,26.89,-0.0306,0.0350,0.0350,0.6687
12-DEC-2023,500009,39.95,40.76,-0.0201,0.0301,0.0300,0.5731
12-DEC-2023,500012,81.07,81.76,-0.0085,0.0281,0.0280,0.5349
12-DEC-2023,500014,6.56,6.65,-0.0136,0.0335,0.0334,0.6381
12-DEC-2023,500016,16.24,15.85,0.0243,0.0349,0.0349,0.6668
12-DEC-2023,500028,14.85,15.09,-0.0160,0.0288,0.0287,0.5483
12-DEC-2023,500033,3683.80,3791.55,-0.0288,0.0285,0.0285,0.5445
12-DEC-2023,500058,10.02,10.00,0.0020,0.0252,0.0252,0.4814
12-DEC-2023,500068,14501.00,14452.85,0.0033,0.0200,0.0200,0.3821
12-DEC-2023,500069,305.00,308.10,-0.0101,0.0261,0.0260,0.4967
12-DEC-2023,500123,7745.20,7874.15,-0.0165,0.0189,0.0189,0.3611
12-DEC-2023,500142,6.19,6.19,0.0000,0.0480,0.0479,0.9151
12-DEC-2023,500143,116.46,105.88,0.0952,0.0370,0.0375,0.7164
12-DEC-2023,500147,3040.90,3069.60,-0.0094,0.0311,0.0310,0.5923
12-DEC-2023,500159,106.85,106.20,0.0061,0.0267,0.0266,0.5082
12-DEC-2023,500166,187.80,188.85,-0.0056,0.0191,0.0191,0.3649
12-DEC-2023,500168,1320.35,1316.75,0.0027,0.0144,0.0144,0.2751
12-DEC-2023,500170,35.59,35.53,0.0017,0.0350,0.0349,0.6668
12-DEC-2023,500192,3.09,3.07,0.0065,0.0305,0.0304,0.5808
12-DEC-2023,500202,11.25,10.72,0.0483,0.0331,0.0332,0.6343
12-DEC-2023,500206,46.02,46.95,-0.0200,0.0482,0.0481,0.9189
12-DEC-2023,500213,447.25,449.75,-0.0056,0.0296,0.0295,0.5636
12-DEC-2023,500223,2.99,2.85,0.0480,0.0373,0.0374,0.7145
12-DEC-2023,500236,1.51,1.47,0.0268,0.0347,0.0346,0.6610
12-DEC-2023,500239,34.45,35.14,-0.0198,0.0306,0.0305,0.5827
12-DEC-2023,500240,134.25,137.85,-0.0265,0.0265,0.0265,0.5063
12-DEC-2023,500245,537.00,539.20,-0.0041,0.0234,0.0234,0.4471
12-DEC-2023,500246,184.90,189.00,-0.0219,0.0358,0.0358,0.6840
12-DEC-2023,500248,5.13,5.39,-0.0494,0.0389,0.0390,0.7451
12-DEC-2023,500264,150.55,151.75,-0.0079,0.0343,0.0342,0.6534
12-DEC-2023,500267,263.85,263.55,0.0011,0.0301,0.0300,0.5731
12-DEC-2023,500270,194.85,195.00,-0.0008,0.0308,0.0308,0.5884
12-DEC-2023,500277,8.49,8.30,0.0226,0.0339,0.0339,0.6477
12-DEC-2023,500285,58.04,60.57,-0.0427,0.0361,0.0362,0.6916
12-DEC-2023,500298,1021.35,1011.80,0.0094,0.0350,0.0349,0.6668
12-DEC-2023,500306,104.09,99.14,0.0487,0.0323,0.0324,0.6190
12-DEC-2023,500307,406.55,410.40,-0.0094,0.0165,0.0165,0.3152
12-DEC-2023,500319,81.00,80.16,0.0104,0.0315,0.0314,0.5999
12-DEC-2023,500322,64.54,63.28,0.0197,0.0376,0.0376,0.7183
12-DEC-2023,500346,41.62,40.94,0.0165,0.0312,0.0311,0.5942
12-DEC-2023,500357,23.25,23.50,-0.0107,0.0339,0.0338,0.6457
12-DEC-2023,500358,4.22,4.02,0.0486,0.0386,0.0386,0.7375
12-DEC-2023,500360,79.02,75.26,0.0488,0.0359,0.0359,0.6859
12-DEC-2023,500365,39.73,39.85,-0.0030,0.0292,0.0292,0.5579
12-DEC-2023,500367,83.80,83.26,0.0065,0.0226,0.0226,0.4318
12-DEC-2023,500370,60.27,64.23,-0.0636,0.0400,0.0402,0.7680
12-DEC-2023,500388,39.90,38.00,0.0488,0.0294,0.0295,0.5636
12-DEC-2023,500414,174.15,175.65,-0.0086,0.0286,0.0285,0.5445
12-DEC-2023,500422,27.15,26.91,0.0089,0.0362,0.0361,0.6897
12-DEC-2023,500426,2.78,2.66,0.0441,0.0374,0.0374,0.7145
12-DEC-2023,500449,35.76,35.07,0.0195,0.0293,0.0293,0.5598
12-DEC-2023,500450,1088.80,1111.00,-0.0202,0.0283,0.0283,0.5407
12-DEC-2023,500458,7.43,7.42,0.0013,0.0297,0.0296,0.5655
12-DEC-2023,500672,718.30,724.15,-0.0081,0.0196,0.0195,0.3725
12-DEC-2023,501110,7.15,7.15,0.0000,0.0022,0.0022,0.0420
12-DEC-2023,501111,11.02,11.02,0.0000,0.0019,0.0019,0.0363
12-DEC-2023,501144,13.35,13.35,0.0000,0.0012,0.0012,0.0229
12-DEC-2023,501148,363.05,355.95,0.0198,0.0153,0.0153,0.2923
12-DEC-2023,501261,294.00,294.00,0.0000,0.0021,0.0021,0.0401
12-DEC-2023,501270,1.34,1.34,0.0000,0.0031,0.0031,0.0592
12-DEC-2023,501298,4294.40,4263.35,0.0073,0.0228,0.0227,0.4337
12-DEC-2023,501311,6.41,6.74,-0.0502,0.0263,0.0264,0.5044
12-DEC-2023,501314,1.82,1.82,0.0000,0.0679,0.0677,1.2934
12-DEC-2023,501370,181.50,183.90,-0.0131,0.0384,0.0383,0.7317
12-DEC-2023,501386,9.48,9.48,0.0000,0.0307,0.0306,0.5846
12-DEC-2023,501391,514.55,529.00,-0.0277,0.0385,0.0385,0.7355
12-DEC-2023,501421,375.90,358.00,0.0488,0.0310,0.0312,0.5961
12-DEC-2023,501430,1195.40,1219.75,-0.0202,0.0284,0.0284,0.5426
12-DEC-2023,501477,203.00,194.10,0.0448,0.0319,0.0320,0.6114
12-DEC-2023,501622,39.78,39.00,0.0198,0.0297,0.0297,0.5674
12-DEC-2023,501630,23.32,23.32,0.0000,0.0062,0.0062,0.1185
12-DEC-2023,501700,16.50,15.81,0.0427,0.0351,0.0351,0.6706
12-DEC-2023,501833,14.69,14.61,0.0055,0.0296,0.0296,0.5655
12-DEC-2023,501848,45.65,42.92,0.0617,0.0346,0.0348,0.6649
12-DEC-2023,502015,20.95,20.96,-0.0005,0.0370,0.0369,0.7050
12-DEC-2023,502133,98.34,96.42,0.0197,0.0244,0.0244,0.4662
12-DEC-2023,502175,98.27,93.84,0.0461,0.0270,0.0271,0.5177
12-DEC-2023,502250,214.85,214.85,0.0000,0.0311,0.0311,0.5942
12-DEC-2023,502281,18.77,18.34,0.0232,0.0273,0.0273,0.5216
12-DEC-2023,502294,38.53,39.75,-0.0312,0.0354,0.0354,0.6763
12-DEC-2023,502445,30.95,29.98,0.0318,0.0375,0.0374,0.7145
12-DEC-2023,502587,74.54,74.70,-0.0021,0.0283,0.0283,0.5407
12-DEC-2023,502589,100.00,97.45,0.0258,0.0321,0.0321,0.6133
12-DEC-2023,502850,12.52,12.52,0.0000,0.0100,0.0100,0.1910
12-DEC-2023,502865,778.50,782.95,-0.0057,0.0270,0.0269,0.5139
12-DEC-2023,502873,148.50,150.00,-0.0101,0.0309,0.0308,0.5884
12-DEC-2023,502893,55.50,53.00,0.0461,0.0244,0.0246,0.4700
12-DEC-2023,502901,4079.25,3885.00,0.0488,0.0281,0.0283,0.5407
12-DEC-2023,502933,244.90,256.00,-0.0443,0.0287,0.0288,0.5502
12-DEC-2023,502958,3998.95,3998.95,0.0000,0.0197,0.0197,0.3764
12-DEC-2023,503092,32.28,30.75,0.0486,0.0314,0.0315,0.6018
12-DEC-2023,503127,4000.00,3850.00,0.0382,0.0279,0.0280,0.5349
12-DEC-2023,503229,121.50,121.50,0.0000,0.0393,0.0392,0.7489
12-DEC-2023,503349,3950.00,3948.90,0.0003,0.0263,0.0262,0.5006
12-DEC-2023,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
12-DEC-2023,503624,6.90,6.75,0.0220,0.0362,0.0362,0.6916
12-DEC-2023,503635,13.23,13.23,0.0000,0.0019,0.0019,0.0363
12-DEC-2023,503639,9.55,9.55,0.0000,0.0264,0.0264,0.5044
12-DEC-2023,503641,16.26,16.23,0.0018,0.0348,0.0347,0.6629
12-DEC-2023,503657,18.71,17.69,0.0561,0.0355,0.0357,0.6820
12-DEC-2023,503659,65.90,65.90,0.0000,0.0234,0.0233,0.4451
12-DEC-2023,503663,4.55,4.14,0.0944,0.0361,0.0366,0.6992
12-DEC-2023,503669,23.60,23.60,0.0000,0.0353,0.0352,0.6725
12-DEC-2023,503671,4.55,4.55,0.0000,0.0000,0.0000,0.0000
12-DEC-2023,503675,0.88,0.88,0.0000,0.0382,0.0381,0.7279
12-DEC-2023,503681,3.37,3.37,0.0000,0.0573,0.0571,1.0909
12-DEC-2023,503685,42.12,43.43,-0.0306,0.0311,0.0311,0.5942
12-DEC-2023,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
12-DEC-2023,503772,70.01,73.50,-0.0486,0.0439,0.0439,0.8387
12-DEC-2023,503776,45.03,44.01,0.0229,0.0370,0.0369,0.7050
12-DEC-2023,503804,487.50,498.95,-0.0232,0.0213,0.0213,0.4069
12-DEC-2023,503816,108.05,110.25,-0.0202,0.0365,0.0364,0.6954
12-DEC-2023,504000,93.87,94.82,-0.0101,0.0241,0.0241,0.4604
12-DEC-2023,504028,68.75,68.97,-0.0032,0.0315,0.0314,0.5999
12-DEC-2023,504076,48.92,50.67,-0.0351,0.0352,0.0352,0.6725
12-DEC-2023,504080,1066.25,1088.00,-0.0202,0.0356,0.0356,0.6801
12-DEC-2023,504084,19739.15,18207.65,0.0808,0.0353,0.0357,0.6820
12-DEC-2023,504092,107.40,107.85,-0.0042,0.0326,0.0325,0.6209
12-DEC-2023,504093,402.65,408.30,-0.0139,0.0291,0.0291,0.5560
12-DEC-2023,504132,1415.95,1438.05,-0.0155,0.0333,0.0332,0.6343
12-DEC-2023,504176,569.70,570.80,-0.0019,0.0351,0.0350,0.6687
12-DEC-2023,504180,45.05,42.91,0.0487,0.0313,0.0314,0.5999
12-DEC-2023,504240,265.60,271.00,-0.0201,0.0360,0.0360,0.6878
12-DEC-2023,504258,1541.95,1550.45,-0.0055,0.0295,0.0294,0.5617
12-DEC-2023,504273,12.00,11.67,0.0279,0.0342,0.0341,0.6515
12-DEC-2023,504340,8.33,8.17,0.0194,0.0177,0.0177,0.3382
12-DEC-2023,504341,58.02,58.00,0.0003,0.0335,0.0335,0.6400
12-DEC-2023,504351,1.41,1.39,0.0143,0.0184,0.0184,0.3515
12-DEC-2023,504356,10.57,10.78,-0.0197,0.0347,0.0347,0.6629
12-DEC-2023,504365,4.11,4.11,0.0000,0.0023,0.0023,0.0439
12-DEC-2023,504375,94.10,94.10,0.0000,0.0098,0.0098,0.1872
12-DEC-2023,504378,5.15,5.12,0.0058,0.0350,0.0349,0.6668
12-DEC-2023,504380,82.88,83.23,-0.0042,0.0284,0.0284,0.5426
12-DEC-2023,504392,61.11,64.79,-0.0585,0.0377,0.0378,0.7222
12-DEC-2023,504397,49.64,52.25,-0.0512,0.0348,0.0349,0.6668
12-DEC-2023,504398,32.52,32.52,0.0000,0.0171,0.0171,0.3267
12-DEC-2023,504605,3070.00,3121.35,-0.0166,0.0323,0.0323,0.6171
12-DEC-2023,504646,612.30,602.40,0.0163,0.0333,0.0332,0.6343
12-DEC-2023,504648,35.02,34.88,0.0040,0.0376,0.0375,0.7164
12-DEC-2023,504731,43.44,41.38,0.0486,0.0296,0.0297,0.5674
12-DEC-2023,504786,710.85,705.55,0.0075,0.0237,0.0236,0.4509
12-DEC-2023,504810,64.00,64.13,-0.0020,0.0455,0.0454,0.8674
12-DEC-2023,504840,2246.35,2317.70,-0.0313,0.0275,0.0276,0.5273
12-DEC-2023,504882,4620.00,4601.40,0.0040,0.0312,0.0311,0.5942
12-DEC-2023,504903,28.41,27.86,0.0195,0.0206,0.0206,0.3936
12-DEC-2023,504908,406.95,408.50,-0.0038,0.0359,0.0358,0.6840
12-DEC-2023,504959,2380.50,2381.45,-0.0004,0.0175,0.0175,0.3343
12-DEC-2023,504988,1468.45,1447.25,0.0145,0.0354,0.0353,0.6744
12-DEC-2023,504998,0.44,0.44,0.0000,0.0469,0.0468,0.8941
12-DEC-2023,505036,1459.35,1472.15,-0.0087,0.0247,0.0246,0.4700
12-DEC-2023,505100,5.14,5.14,0.0000,0.0119,0.0119,0.2273
12-DEC-2023,505141,59.33,62.45,-0.0513,0.0278,0.0280,0.5349
12-DEC-2023,505163,788.10,799.60,-0.0145,0.0245,0.0244,0.4662
