Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-AUG-2023,20MICRONS,112.50,110.30,0.0197,0.0302,0.0302,0.5770
09-AUG-2023,21STCENMGM,20.70,20.55,0.0073,0.0172,0.0171,0.3267
09-AUG-2023,360ONE,506.45,511.30,-0.0095,0.0194,0.0193,0.3687
09-AUG-2023,3IINFOLTD,33.35,33.85,-0.0149,0.0262,0.0261,0.4986
09-AUG-2023,3MINDIA,26830.55,27493.30,-0.0244,0.0164,0.0164,0.3133
09-AUG-2023,3PLAND,19.90,19.95,-0.0025,0.0371,0.0370,0.7069
09-AUG-2023,500009,29.82,30.19,-0.0123,0.0288,0.0287,0.5483
09-AUG-2023,500012,62.02,61.55,0.0076,0.0261,0.0260,0.4967
09-AUG-2023,500014,5.54,5.28,0.0481,0.0349,0.0350,0.6687
09-AUG-2023,500016,18.29,19.25,-0.0512,0.0359,0.0360,0.6878
09-AUG-2023,500028,13.18,13.23,-0.0038,0.0297,0.0296,0.5655
09-AUG-2023,500058,9.07,8.64,0.0486,0.0249,0.0250,0.4776
09-AUG-2023,500068,12308.95,12146.60,0.0133,0.0180,0.0180,0.3439
09-AUG-2023,500069,285.00,280.10,0.0173,0.0262,0.0262,0.5006
09-AUG-2023,500120,527.00,513.15,0.0266,0.0319,0.0319,0.6094
09-AUG-2023,500123,7373.35,7408.60,-0.0048,0.0199,0.0198,0.3783
09-AUG-2023,500142,5.72,5.44,0.0502,0.0500,0.0500,0.9552
09-AUG-2023,500143,56.40,56.21,0.0034,0.0348,0.0347,0.6629
09-AUG-2023,500147,2585.90,2580.30,0.0022,0.0317,0.0317,0.6056
09-AUG-2023,500159,91.96,93.31,-0.0146,0.0259,0.0259,0.4948
09-AUG-2023,500166,183.20,181.70,0.0082,0.0194,0.0194,0.3706
09-AUG-2023,500170,34.50,34.19,0.0090,0.0398,0.0397,0.7585
09-AUG-2023,500192,2.61,2.49,0.0471,0.0321,0.0322,0.6152
09-AUG-2023,500202,7.27,7.65,-0.0509,0.0301,0.0303,0.5789
09-AUG-2023,500206,31.00,30.00,0.0328,0.0449,0.0449,0.8578
09-AUG-2023,500213,322.60,329.55,-0.0213,0.0321,0.0321,0.6133
09-AUG-2023,500220,212.95,210.25,0.0128,0.0343,0.0342,0.6534
09-AUG-2023,500223,1.98,2.01,-0.0150,0.0349,0.0348,0.6649
09-AUG-2023,500236,1.53,1.46,0.0468,0.0354,0.0355,0.6782
09-AUG-2023,500239,28.07,27.94,0.0046,0.0306,0.0305,0.5827
09-AUG-2023,500240,123.25,124.40,-0.0093,0.0289,0.0288,0.5502
09-AUG-2023,500246,94.22,85.66,0.0952,0.0376,0.0381,0.7279
09-AUG-2023,500248,2.99,2.77,0.0764,0.0384,0.0387,0.7394
09-AUG-2023,500264,101.25,91.36,0.1028,0.0351,0.0358,0.6840
09-AUG-2023,500267,163.90,161.80,0.0129,0.0257,0.0257,0.4910
09-AUG-2023,500270,182.15,185.85,-0.0201,0.0329,0.0328,0.6266
09-AUG-2023,500277,8.70,8.86,-0.0182,0.0356,0.0355,0.6782
09-AUG-2023,500284,153.45,158.60,-0.0330,0.0351,0.0351,0.6706
