Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
19-SEP-2022,20MICRONS,106.90,107.25,-0.0033,0.0384,0.0384,0.7336
19-SEP-2022,21STCENMGM,24.65,25.10,-0.0181,0.0183,0.0183,0.3496
19-SEP-2022,3IINFOLTD,48.15,49.70,-0.0317,0.0292,0.0292,0.5579
19-SEP-2022,3MINDIA,23442.60,23936.70,-0.0209,0.0190,0.0190,0.3630
19-SEP-2022,3PLAND,18.00,18.15,-0.0083,0.0390,0.0389,0.7432
19-SEP-2022,4THDIM,30.55,29.10,0.0486,0.0082,0.0089,0.1700
19-SEP-2022,500009,30.15,30.55,-0.0132,0.0330,0.0329,0.6286
19-SEP-2022,500012,94.35,94.60,-0.0026,0.0311,0.0311,0.5942
19-SEP-2022,500014,9.28,9.66,-0.0401,0.0471,0.0471,0.8998
19-SEP-2022,500016,18.00,17.79,0.0117,0.0343,0.0342,0.6534
19-SEP-2022,500028,9.83,9.90,-0.0071,0.0310,0.0310,0.5923
19-SEP-2022,500058,8.74,8.92,-0.0204,0.0299,0.0298,0.5693
19-SEP-2022,500068,7688.20,7778.50,-0.0117,0.0233,0.0233,0.4451
19-SEP-2022,500069,245.30,246.00,-0.0028,0.0331,0.0330,0.6305
19-SEP-2022,500120,469.30,426.65,0.0953,0.0323,0.0329,0.6286
19-SEP-2022,500123,4282.30,4492.80,-0.0480,0.0213,0.0216,0.4127
19-SEP-2022,500142,8.13,8.17,-0.0049,0.0347,0.0346,0.6610
19-SEP-2022,500143,81.35,83.80,-0.0297,0.0386,0.0386,0.7375
19-SEP-2022,500147,1316.80,1322.65,-0.0044,0.0334,0.0333,0.6362
19-SEP-2022,500159,90.00,88.85,0.0129,0.0344,0.0343,0.6553
19-SEP-2022,500166,226.60,223.50,0.0138,0.0243,0.0243,0.4643
19-SEP-2022,500170,78.90,77.70,0.0153,0.0397,0.0396,0.7566
19-SEP-2022,500192,2.56,2.56,0.0000,0.0331,0.0331,0.6324
19-SEP-2022,500202,6.20,6.19,0.0016,0.0244,0.0244,0.4662
19-SEP-2022,500206,25.00,26.15,-0.0450,0.0438,0.0438,0.8368
19-SEP-2022,500211,10.82,10.69,0.0121,0.0440,0.0439,0.8387
19-SEP-2022,500213,148.30,152.30,-0.0266,0.0357,0.0357,0.6820
19-SEP-2022,500220,161.40,161.75,-0.0022,0.0351,0.0351,0.6706
19-SEP-2022,500223,3.38,3.50,-0.0349,0.0366,0.0365,0.6973
19-SEP-2022,500236,2.93,3.08,-0.0499,0.0372,0.0373,0.7126
19-SEP-2022,500239,40.15,40.10,0.0012,0.0333,0.0332,0.6343
19-SEP-2022,500240,119.55,118.20,0.0114,0.0346,0.0345,0.6591
19-SEP-2022,500246,32.70,32.80,-0.0031,0.0388,0.0387,0.7394
19-SEP-2022,500248,5.25,5.52,-0.0501,0.0442,0.0443,0.8464
19-SEP-2022,500264,377.00,359.05,0.0488,0.0337,0.0338,0.6457
19-SEP-2022,500267,128.45,130.30,-0.0143,0.0271,0.0270,0.5158
19-SEP-2022,500270,137.00,130.50,0.0486,0.0261,0.0263,0.5025
19-SEP-2022,500277,16.25,15.82,0.0268,0.0340,0.0340,0.6496
19-SEP-2022,500284,329.90,345.75,-0.0469,0.0393,0.0394,0.7527
19-SEP-2022,500298,1761.15,1793.30,-0.0181,0.0260,0.0260,0.4967
19-SEP-2022,500306,65.45,64.40,0.0162,0.0354,0.0353,0.6744
19-SEP-2022,500307,367.25,369.60,-0.0064,0.0202,0.0202,0.3859
19-SEP-2022,500319,64.50,64.90,-0.0062,0.0405,0.0404,0.7718
19-SEP-2022,500346,35.20,36.00,-0.0225,0.0366,0.0365,0.6973
19-SEP-2022,500357,32.90,32.20,0.0215,0.0367,0.0366,0.6992
19-SEP-2022,500358,4.77,5.02,-0.0511,0.0323,0.0324,0.6190
19-SEP-2022,500360,58.50,57.00,0.0260,0.0354,0.0353,0.6744
19-SEP-2022,500365,17.15,17.05,0.0058,0.0374,0.0373,0.7126
19-SEP-2022,500367,94.55,95.00,-0.0047,0.0280,0.0280,0.5349
19-SEP-2022,500370,41.90,41.80,0.0024,0.0403,0.0402,0.7680
19-SEP-2022,500388,27.70,26.45,0.0462,0.0295,0.0296,0.5655
19-SEP-2022,500414,113.05,118.00,-0.0429,0.0370,0.0370,0.7069
19-SEP-2022,500422,29.50,26.30,0.1148,0.0437,0.0444,0.8483
19-SEP-2022,500426,4.01,4.10,-0.0222,0.0372,0.0371,0.7088
19-SEP-2022,500449,29.35,30.15,-0.0269,0.0326,0.0325,0.6209
19-SEP-2022,500450,246.95,259.90,-0.0511,0.0225,0.0228,0.4356
19-SEP-2022,500458,13.52,12.88,0.0485,0.0382,0.0382,0.7298
19-SEP-2022,501110,7.15,7.15,0.0000,0.0046,0.0046,0.0879
19-SEP-2022,501111,11.02,11.02,0.0000,0.0040,0.0040,0.0764
19-SEP-2022,501144,13.35,13.35,0.0000,0.0025,0.0025,0.0478
19-SEP-2022,501148,273.80,268.45,0.0197,0.0159,0.0159,0.3038
19-SEP-2022,501151,693.00,693.00,0.0000,0.0101,0.0101,0.1930
19-SEP-2022,501261,280.00,280.00,0.0000,0.0007,0.0007,0.0134
19-SEP-2022,501270,1.34,1.34,0.0000,0.0065,0.0065,0.1242
19-SEP-2022,501298,1915.00,1963.35,-0.0249,0.0230,0.0230,0.4394
19-SEP-2022,501311,12.85,12.85,0.0000,0.0256,0.0255,0.4872
19-SEP-2022,501314,5.97,5.81,0.0272,0.1359,0.1356,2.5906
19-SEP-2022,501351,86.45,86.45,0.0000,0.0118,0.0118,0.2254
19-SEP-2022,501370,131.20,131.20,0.0000,0.0432,0.0431,0.8234
19-SEP-2022,501386,5.08,5.08,0.0000,0.0107,0.0106,0.2025
19-SEP-2022,501391,202.65,196.20,0.0323,0.0368,0.0368,0.7031
19-SEP-2022,501421,240.00,240.00,0.0000,0.0305,0.0304,0.5808
19-SEP-2022,501430,710.40,711.00,-0.0008,0.0325,0.0324,0.6190
19-SEP-2022,501477,183.90,180.95,0.0162,0.0319,0.0319,0.6094
19-SEP-2022,501622,29.40,29.45,-0.0017,0.0357,0.0356,0.6801
19-SEP-2022,501630,19.20,19.20,0.0000,0.0024,0.0024,0.0459
19-SEP-2022,501700,68.55,67.65,0.0132,0.0381,0.0380,0.7260
19-SEP-2022,501833,13.88,13.27,0.0449,0.0358,0.0359,0.6859
19-SEP-2022,501848,56.30,57.90,-0.0280,0.0380,0.0379,0.7241
19-SEP-2022,501945,1.43,1.41,0.0141,0.0000,0.0010,0.0191
19-SEP-2022,502015,13.80,13.68,0.0087,0.0321,0.0320,0.6114
19-SEP-2022,502175,68.00,65.00,0.0451,0.0286,0.0287,0.5483
19-SEP-2022,502250,150.60,158.50,-0.0511,0.0236,0.0238,0.4547
19-SEP-2022,502271,12.07,12.70,-0.0509,0.0304,0.0305,0.5827
19-SEP-2022,502281,20.50,20.30,0.0098,0.0412,0.0411,0.7852
19-SEP-2022,502294,44.25,45.10,-0.0190,0.0396,0.0396,0.7566
19-SEP-2022,502445,15.90,16.25,-0.0218,0.0424,0.0423,0.8081
19-SEP-2022,502563,3.99,3.90,0.0228,0.0307,0.0307,0.5865
19-SEP-2022,502587,69.15,68.75,0.0058,0.0315,0.0314,0.5999
19-SEP-2022,502589,79.10,75.35,0.0486,0.0279,0.0280,0.5349
19-SEP-2022,502850,12.55,12.55,0.0000,0.0192,0.0192,0.3668
19-SEP-2022,502865,679.00,664.90,0.0210,0.0358,0.0357,0.6820
19-SEP-2022,502873,125.00,124.95,0.0004,0.0393,0.0392,0.7489
19-SEP-2022,502893,32.80,32.80,0.0000,0.0279,0.0278,0.5311
19-SEP-2022,502901,4040.00,3900.00,0.0353,0.0259,0.0259,0.4948
19-SEP-2022,502933,329.10,333.20,-0.0124,0.0327,0.0326,0.6228
19-SEP-2022,502958,4337.55,4385.65,-0.0110,0.0282,0.0281,0.5368
19-SEP-2022,503092,21.00,22.05,-0.0488,0.0339,0.0340,0.6496
19-SEP-2022,503127,4100.00,4080.00,0.0049,0.0307,0.0306,0.5846
19-SEP-2022,503229,91.10,90.80,0.0033,0.0422,0.0421,0.8043
19-SEP-2022,503349,2265.10,2335.10,-0.0304,0.0291,0.0291,0.5560
19-SEP-2022,503622,7.00,7.00,0.0000,0.0000,0.0000,0.0000
19-SEP-2022,503624,7.96,7.87,0.0114,0.0398,0.0397,0.7585
19-SEP-2022,503635,13.23,13.23,0.0000,0.0041,0.0041,0.0783
19-SEP-2022,503639,9.10,9.10,0.0000,0.0561,0.0560,1.0699
19-SEP-2022,503641,43.00,41.95,0.0247,0.0432,0.0431,0.8234
19-SEP-2022,503657,16.20,16.05,0.0093,0.0370,0.0369,0.7050
19-SEP-2022,503659,45.05,45.05,0.0000,0.0235,0.0234,0.4471
19-SEP-2022,503663,7.30,7.68,-0.0507,0.0409,0.0410,0.7833
19-SEP-2022,503669,15.75,15.00,0.0488,0.0348,0.0348,0.6649
19-SEP-2022,503675,1.26,1.23,0.0241,0.0388,0.0387,0.7394
19-SEP-2022,503681,2.31,2.31,0.0000,0.1215,0.1212,2.3155
19-SEP-2022,503685,19.00,19.55,-0.0285,0.0262,0.0262,0.5006
19-SEP-2022,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
19-SEP-2022,503691,20.15,20.15,0.0000,0.0272,0.0272,0.5197
19-SEP-2022,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
19-SEP-2022,503772,88.95,109.00,-0.2033,0.0474,0.0494,0.9438
19-SEP-2022,503776,34.50,34.65,-0.0043,0.0471,0.0470,0.8979
19-SEP-2022,503804,687.10,680.00,0.0104,0.0267,0.0267,0.5101
19-SEP-2022,503816,56.00,58.90,-0.0505,0.0391,0.0391,0.7470
19-SEP-2022,503837,4.75,4.60,0.0321,0.0239,0.0239,0.4566
19-SEP-2022,503863,10.57,10.57,0.0000,0.0316,0.0315,0.6018
19-SEP-2022,504000,76.05,76.40,-0.0046,0.0292,0.0292,0.5579
19-SEP-2022,504028,81.60,81.65,-0.0006,0.0367,0.0366,0.6992
19-SEP-2022,504076,13.80,12.86,0.0705,0.0362,0.0365,0.6973
19-SEP-2022,504080,218.40,224.85,-0.0291,0.0293,0.0293,0.5598
19-SEP-2022,504084,6183.90,6028.70,0.0254,0.0277,0.0277,0.5292
19-SEP-2022,504092,91.35,76.15,0.1820,0.0354,0.0376,0.7183
19-SEP-2022,504093,272.05,271.50,0.0020,0.0264,0.0263,0.5025
19-SEP-2022,504132,551.65,522.45,0.0544,0.0364,0.0365,0.6973
19-SEP-2022,504176,329.65,332.10,-0.0074,0.0376,0.0375,0.7164
19-SEP-2022,504180,30.95,30.60,0.0114,0.0303,0.0303,0.5789
19-SEP-2022,504240,67.30,68.10,-0.0118,0.0355,0.0354,0.6763
19-SEP-2022,504258,751.15,777.15,-0.0340,0.0288,0.0288,0.5502
19-SEP-2022,504273,13.40,13.35,0.0037,0.0408,0.0407,0.7776
19-SEP-2022,504340,5.13,5.23,-0.0193,0.0140,0.0141,0.2694
19-SEP-2022,504341,60.10,63.45,-0.0542,0.0373,0.0374,0.7145
19-SEP-2022,504356,12.99,12.50,0.0385,0.0304,0.0304,0.5808
19-SEP-2022,504365,4.11,4.11,0.0000,0.0049,0.0048,0.0917
19-SEP-2022,504375,108.30,108.30,0.0000,0.0041,0.0041,0.0783
19-SEP-2022,504378,7.13,7.19,-0.0084,0.0395,0.0394,0.7527
19-SEP-2022,504380,123.15,125.05,-0.0153,0.0360,0.0360,0.6878
19-SEP-2022,504392,60.50,63.65,-0.0508,0.0382,0.0383,0.7317
19-SEP-2022,504397,67.45,70.95,-0.0506,0.0318,0.0319,0.6094
19-SEP-2022,504398,38.35,36.55,0.0481,0.0143,0.0147,0.2808
19-SEP-2022,504605,782.10,770.20,0.0153,0.0261,0.0260,0.4967
19-SEP-2022,504646,228.10,223.10,0.0222,0.0399,0.0398,0.7604
19-SEP-2022,504648,37.30,39.65,-0.0611,0.0440,0.0441,0.8425
19-SEP-2022,504697,2.58,2.51,0.0275,0.0319,0.0319,0.6094
19-SEP-2022,504731,16.00,16.00,0.0000,0.0282,0.0282,0.5388
19-SEP-2022,504746,970.00,970.00,0.0000,0.0170,0.0170,0.3248
19-SEP-2022,504786,290.20,291.55,-0.0046,0.0292,0.0291,0.5560
19-SEP-2022,504810,45.30,46.95,-0.0358,0.0450,0.0450,0.8597
19-SEP-2022,504840,3390.00,3450.95,-0.0178,0.0407,0.0406,0.7757
