Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-NOV-2022,20MICRONS,91.45,88.40,0.0339,0.0364,0.0364,0.6954
04-NOV-2022,21STCENMGM,22.75,23.05,-0.0131,0.0178,0.0178,0.3401
04-NOV-2022,3IINFOLTD,43.85,44.15,-0.0068,0.0277,0.0276,0.5273
04-NOV-2022,3MINDIA,22871.05,23071.65,-0.0087,0.0187,0.0186,0.3554
04-NOV-2022,3PLAND,18.20,18.50,-0.0163,0.0378,0.0377,0.7203
04-NOV-2022,4THDIM,85.00,83.35,0.0196,0.0191,0.0191,0.3649
04-NOV-2022,500009,30.15,30.65,-0.0164,0.0314,0.0314,0.5999
04-NOV-2022,500012,86.95,86.65,0.0035,0.0292,0.0291,0.5560
04-NOV-2022,500014,8.24,8.03,0.0258,0.0444,0.0443,0.8464
04-NOV-2022,500016,16.00,15.50,0.0317,0.0336,0.0336,0.6419
04-NOV-2022,500028,9.75,9.68,0.0072,0.0306,0.0305,0.5827
04-NOV-2022,500058,8.57,8.83,-0.0299,0.0285,0.0285,0.5445
04-NOV-2022,500068,7981.65,7800.10,0.0230,0.0223,0.0223,0.4260
04-NOV-2022,500069,227.95,224.00,0.0175,0.0315,0.0315,0.6018
04-NOV-2022,500120,440.55,447.30,-0.0152,0.0332,0.0331,0.6324
04-NOV-2022,500123,4154.25,4168.95,-0.0035,0.0204,0.0204,0.3897
04-NOV-2022,500142,7.98,7.87,0.0139,0.0427,0.0426,0.8139
04-NOV-2022,500143,77.95,77.25,0.0090,0.0375,0.0374,0.7145
04-NOV-2022,500147,1193.20,1196.25,-0.0026,0.0319,0.0318,0.6075
04-NOV-2022,500159,87.60,86.60,0.0115,0.0330,0.0329,0.6286
04-NOV-2022,500166,205.70,206.35,-0.0032,0.0228,0.0228,0.4356
04-NOV-2022,500170,59.50,61.50,-0.0331,0.0386,0.0385,0.7355
04-NOV-2022,500192,2.46,2.55,-0.0359,0.0319,0.0319,0.6094
04-NOV-2022,500202,6.00,6.00,0.0000,0.0277,0.0277,0.5292
04-NOV-2022,500206,23.25,23.55,-0.0128,0.0448,0.0447,0.8540
04-NOV-2022,500213,222.55,212.50,0.0462,0.0377,0.0378,0.7222
04-NOV-2022,500220,229.80,219.10,0.0477,0.0372,0.0372,0.7107
04-NOV-2022,500223,3.11,3.09,0.0065,0.0348,0.0347,0.6629
04-NOV-2022,500236,2.66,2.54,0.0462,0.0367,0.0367,0.7012
04-NOV-2022,500239,33.35,33.05,0.0090,0.0332,0.0331,0.6324
04-NOV-2022,500240,121.15,116.85,0.0361,0.0337,0.0337,0.6438
04-NOV-2022,500246,40.00,38.10,0.0487,0.0382,0.0382,0.7298
04-NOV-2022,500248,4.12,3.93,0.0472,0.0434,0.0435,0.8311
04-NOV-2022,500264,364.95,333.75,0.0894,0.0338,0.0343,0.6553
04-NOV-2022,500267,129.30,131.65,-0.0180,0.0260,0.0259,0.4948
04-NOV-2022,500270,323.30,307.95,0.0486,0.0307,0.0308,0.5884
04-NOV-2022,500277,13.49,13.25,0.0180,0.0339,0.0339,0.6477
04-NOV-2022,500284,265.40,258.70,0.0256,0.0397,0.0396,0.7566
04-NOV-2022,500298,1593.10,1607.60,-0.0091,0.0249,0.0248,0.4738
04-NOV-2022,500306,56.75,57.10,-0.0061,0.0332,0.0331,0.6324
04-NOV-2022,500307,370.60,371.45,-0.0023,0.0190,0.0190,0.3630
04-NOV-2022,500319,63.50,63.80,-0.0047,0.0388,0.0387,0.7394
04-NOV-2022,500346,32.20,32.10,0.0031,0.0349,0.0348,0.6649
04-NOV-2022,500357,28.80,28.10,0.0246,0.0355,0.0354,0.6763
04-NOV-2022,500358,5.49,5.49,0.0000,0.0310,0.0309,0.5903
04-NOV-2022,500360,53.30,52.75,0.0104,0.0362,0.0361,0.6897
04-NOV-2022,500365,16.50,16.55,-0.0030,0.0352,0.0351,0.6706
04-NOV-2022,500367,90.35,90.45,-0.0011,0.0271,0.0270,0.5158
04-NOV-2022,500370,35.15,37.80,-0.0727,0.0398,0.0400,0.7642
04-NOV-2022,500388,29.35,29.35,0.0000,0.0293,0.0293,0.5598
04-NOV-2022,500414,120.55,114.85,0.0484,0.0358,0.0359,0.6859
04-NOV-2022,500422,26.20,26.05,0.0057,0.0443,0.0442,0.8444
04-NOV-2022,500426,3.73,3.74,-0.0027,0.0369,0.0368,0.7031
04-NOV-2022,500449,27.95,27.60,0.0126,0.0303,0.0303,0.5789
04-NOV-2022,500450,227.00,227.00,0.0000,0.0244,0.0243,0.4643
04-NOV-2022,500458,14.17,14.07,0.0071,0.0388,0.0388,0.7413
04-NOV-2022,501110,7.15,7.15,0.0000,0.0043,0.0042,0.0802
04-NOV-2022,501111,11.02,11.02,0.0000,0.0037,0.0037,0.0707
04-NOV-2022,501144,13.35,13.35,0.0000,0.0023,0.0023,0.0439
04-NOV-2022,501148,290.00,294.00,-0.0137,0.0154,0.0154,0.2942
04-NOV-2022,501261,280.00,280.00,0.0000,0.0006,0.0006,0.0115
04-NOV-2022,501270,1.34,1.34,0.0000,0.0060,0.0060,0.1146
04-NOV-2022,501298,1862.10,1894.55,-0.0173,0.0225,0.0225,0.4299
04-NOV-2022,501311,14.52,14.52,0.0000,0.0252,0.0251,0.4795
04-NOV-2022,501314,3.49,3.56,-0.0199,0.1267,0.1264,2.4149
04-NOV-2022,501370,121.95,120.00,0.0161,0.0425,0.0424,0.8101
04-NOV-2022,501386,5.08,5.08,0.0000,0.0098,0.0098,0.1872
04-NOV-2022,501391,194.95,194.90,0.0003,0.0360,0.0359,0.6859
04-NOV-2022,501421,251.75,265.00,-0.0513,0.0307,0.0308,0.5884
04-NOV-2022,501430,725.00,719.75,0.0073,0.0316,0.0315,0.6018
04-NOV-2022,501477,238.90,232.95,0.0252,0.0314,0.0313,0.5980
04-NOV-2022,501622,24.95,24.95,0.0000,0.0348,0.0347,0.6629
04-NOV-2022,501630,19.20,19.20,0.0000,0.0022,0.0022,0.0420
04-NOV-2022,501700,59.65,59.75,-0.0017,0.0372,0.0371,0.7088
04-NOV-2022,501833,13.54,13.06,0.0361,0.0356,0.0356,0.6801
04-NOV-2022,501848,56.90,57.05,-0.0026,0.0360,0.0359,0.6859
04-NOV-2022,502015,12.50,12.22,0.0227,0.0307,0.0307,0.5865
04-NOV-2022,502175,59.55,58.70,0.0144,0.0280,0.0280,0.5349
04-NOV-2022,502250,330.00,320.05,0.0306,0.0260,0.0260,0.4967
04-NOV-2022,502281,21.75,22.30,-0.0250,0.0391,0.0391,0.7470
04-NOV-2022,502294,45.00,44.55,0.0101,0.0395,0.0394,0.7527
04-NOV-2022,502445,15.80,15.75,0.0032,0.0423,0.0422,0.8062
04-NOV-2022,502563,2.45,2.55,-0.0400,0.0307,0.0308,0.5884
04-NOV-2022,502587,71.75,70.50,0.0176,0.0298,0.0298,0.5693
04-NOV-2022,502589,57.80,57.80,0.0000,0.0308,0.0308,0.5884
04-NOV-2022,502850,12.55,12.55,0.0000,0.0177,0.0177,0.3382
04-NOV-2022,502865,699.55,682.85,0.0242,0.0340,0.0339,0.6477
04-NOV-2022,502873,116.20,114.05,0.0187,0.0370,0.0370,0.7069
04-NOV-2022,502893,36.10,36.10,0.0000,0.0282,0.0281,0.5368
04-NOV-2022,502901,3829.00,4030.00,-0.0512,0.0253,0.0255,0.4872
04-NOV-2022,502933,297.45,296.65,0.0027,0.0315,0.0314,0.5999
04-NOV-2022,502958,4632.90,4594.00,0.0084,0.0272,0.0272,0.5197
04-NOV-2022,503092,24.90,24.15,0.0306,0.0350,0.0350,0.6687
04-NOV-2022,503127,3990.00,3952.00,0.0096,0.0305,0.0304,0.5808
04-NOV-2022,503229,90.25,90.00,0.0028,0.0403,0.0402,0.7680
04-NOV-2022,503349,2350.15,2434.90,-0.0354,0.0284,0.0284,0.5426
04-NOV-2022,503622,7.00,7.00,0.0000,0.0000,0.0000,0.0000
04-NOV-2022,503624,7.85,7.56,0.0376,0.0387,0.0387,0.7394
04-NOV-2022,503635,13.23,13.23,0.0000,0.0038,0.0038,0.0726
04-NOV-2022,503639,9.10,9.10,0.0000,0.0518,0.0517,0.9877
04-NOV-2022,503641,41.85,41.85,0.0000,0.0409,0.0408,0.7795
04-NOV-2022,503657,15.65,15.85,-0.0127,0.0378,0.0377,0.7203
04-NOV-2022,503659,45.15,46.55,-0.0305,0.0223,0.0224,0.4280
04-NOV-2022,503663,4.41,4.40,0.0023,0.0406,0.0405,0.7738
04-NOV-2022,503669,15.55,15.20,0.0228,0.0357,0.0357,0.6820
04-NOV-2022,503675,1.01,1.02,-0.0099,0.0373,0.0372,0.7107
04-NOV-2022,503681,2.54,2.42,0.0484,0.1122,0.1119,2.1378
04-NOV-2022,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
04-NOV-2022,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
04-NOV-2022,503772,94.95,90.20,0.0513,0.0505,0.0505,0.9648
04-NOV-2022,503776,36.60,35.55,0.0291,0.0447,0.0447,0.8540
04-NOV-2022,503804,601.20,597.40,0.0063,0.0260,0.0260,0.4967
04-NOV-2022,503816,29.95,30.50,-0.0182,0.0397,0.0396,0.7566
04-NOV-2022,503863,11.09,11.09,0.0000,0.0293,0.0293,0.5598
04-NOV-2022,504000,74.85,74.45,0.0054,0.0291,0.0290,0.5540
04-NOV-2022,504028,84.10,83.45,0.0078,0.0353,0.0352,0.6725
04-NOV-2022,504076,13.74,13.67,0.0051,0.0354,0.0353,0.6744
04-NOV-2022,504080,195.00,200.50,-0.0278,0.0294,0.0294,0.5617
04-NOV-2022,504084,5129.60,5123.15,0.0013,0.0279,0.0278,0.5311
04-NOV-2022,504092,101.15,98.95,0.0220,0.0378,0.0378,0.7222
04-NOV-2022,504093,279.25,268.90,0.0378,0.0262,0.0262,0.5006
04-NOV-2022,504132,557.05,574.00,-0.0300,0.0351,0.0351,0.6706
04-NOV-2022,504176,303.40,285.85,0.0596,0.0358,0.0360,0.6878
04-NOV-2022,504180,29.15,28.85,0.0103,0.0296,0.0296,0.5655
04-NOV-2022,504240,60.05,61.40,-0.0222,0.0345,0.0344,0.6572
04-NOV-2022,504258,895.05,784.90,0.1313,0.0283,0.0297,0.5674
04-NOV-2022,504273,11.94,12.07,-0.0108,0.0396,0.0395,0.7546
04-NOV-2022,504340,5.54,5.44,0.0182,0.0147,0.0147,0.2808
04-NOV-2022,504341,65.45,65.90,-0.0069,0.0380,0.0379,0.7241
04-NOV-2022,504356,9.19,9.24,-0.0054,0.0321,0.0320,0.6114
04-NOV-2022,504365,4.11,4.11,0.0000,0.0045,0.0045,0.0860
04-NOV-2022,504375,108.00,108.00,0.0000,0.0038,0.0038,0.0726
04-NOV-2022,504378,6.69,6.64,0.0075,0.0389,0.0388,0.7413
04-NOV-2022,504380,132.15,131.15,0.0076,0.0366,0.0366,0.6992
04-NOV-2022,504392,74.75,71.20,0.0487,0.0394,0.0394,0.7527
04-NOV-2022,504397,56.30,53.75,0.0464,0.0332,0.0333,0.6362
04-NOV-2022,504605,700.00,693.35,0.0095,0.0261,0.0260,0.4967
04-NOV-2022,504646,232.00,232.00,0.0000,0.0385,0.0384,0.7336
04-NOV-2022,504648,29.45,30.30,-0.0285,0.0483,0.0482,0.9209
04-NOV-2022,504731,32.30,32.30,0.0000,0.0295,0.0294,0.5617
04-NOV-2022,504746,775.00,775.00,0.0000,0.0181,0.0181,0.3458
04-NOV-2022,504786,287.00,273.85,0.0469,0.0280,0.0281,0.5368
04-NOV-2022,504810,39.90,40.00,-0.0025,0.0453,0.0451,0.8616
04-NOV-2022,504840,3136.60,3123.95,0.0040,0.0393,0.0392,0.7489
04-NOV-2022,504882,4851.45,4989.95,-0.0281,0.0348,0.0347,0.6629
04-NOV-2022,504908,379.25,372.50,0.0180,0.0444,0.0443,0.8464
04-NOV-2022,504918,700.40,708.05,-0.0109,0.0401,0.0401,0.7661
04-NOV-2022,504959,2475.05,2496.45,-0.0086,0.0211,0.0211,0.4031
04-NOV-2022,504961,81.00,77.15,0.0487,0.0380,0.0381,0.7279
04-NOV-2022,504988,934.00,939.10,-0.0054,0.0335,0.0334,0.6381
04-NOV-2022,504998,0.40,0.40,0.0000,0.0557,0.0555,1.0603
04-NOV-2022,505036,983.25,991.15,-0.0080,0.0297,0.0296,0.5655
04-NOV-2022,505100,3.34,3.34,0.0000,0.0179,0.0178,0.3401
