Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
12-DEC-2022,20MICRONS,96.00,96.65,-0.0067,0.0352,0.0351,0.6706
12-DEC-2022,21STCENMGM,22.55,22.90,-0.0154,0.0173,0.0172,0.3286
12-DEC-2022,3IINFOLTD,41.10,41.70,-0.0145,0.0264,0.0264,0.5044
12-DEC-2022,3MINDIA,23328.45,23122.85,0.0089,0.0182,0.0182,0.3477
12-DEC-2022,3PLAND,17.20,17.20,0.0000,0.0364,0.0363,0.6935
12-DEC-2022,4THDIM,100.05,98.10,0.0197,0.0188,0.0188,0.3592
12-DEC-2022,500009,27.10,27.25,-0.0055,0.0303,0.0302,0.5770
12-DEC-2022,500012,78.70,78.85,-0.0019,0.0281,0.0280,0.5349
12-DEC-2022,500014,6.59,6.87,-0.0416,0.0423,0.0423,0.8081
12-DEC-2022,500016,14.70,14.60,0.0068,0.0339,0.0338,0.6457
12-DEC-2022,500028,9.83,10.00,-0.0171,0.0305,0.0304,0.5808
12-DEC-2022,500058,9.63,9.50,0.0136,0.0278,0.0278,0.5311
12-DEC-2022,500068,7682.10,7703.55,-0.0028,0.0211,0.0210,0.4012
12-DEC-2022,500069,218.80,216.90,0.0087,0.0302,0.0302,0.5770
12-DEC-2022,500120,499.00,517.45,-0.0363,0.0330,0.0330,0.6305
12-DEC-2022,500123,4307.70,4216.70,0.0214,0.0198,0.0198,0.3783
12-DEC-2022,500142,7.01,7.25,-0.0337,0.0424,0.0424,0.8101
12-DEC-2022,500143,81.10,80.95,0.0019,0.0385,0.0384,0.7336
12-DEC-2022,500147,1264.10,1268.55,-0.0035,0.0312,0.0311,0.5942
12-DEC-2022,500159,91.50,93.60,-0.0227,0.0315,0.0315,0.6018
12-DEC-2022,500166,210.75,215.55,-0.0225,0.0221,0.0221,0.4222
12-DEC-2022,500170,43.55,45.10,-0.0350,0.0379,0.0379,0.7241
12-DEC-2022,500192,2.55,2.57,-0.0078,0.0318,0.0317,0.6056
12-DEC-2022,500202,6.02,6.24,-0.0359,0.0283,0.0284,0.5426
12-DEC-2022,500206,26.00,24.50,0.0594,0.0457,0.0458,0.8750
12-DEC-2022,500213,234.30,241.20,-0.0290,0.0369,0.0368,0.7031
12-DEC-2022,500220,176.80,171.40,0.0310,0.0367,0.0366,0.6992
12-DEC-2022,500223,3.09,3.09,0.0000,0.0338,0.0337,0.6438
12-DEC-2022,500236,2.40,2.40,0.0000,0.0358,0.0357,0.6820
12-DEC-2022,500239,32.00,32.45,-0.0140,0.0322,0.0321,0.6133
12-DEC-2022,500240,112.40,115.05,-0.0233,0.0325,0.0325,0.6209
12-DEC-2022,500246,53.35,55.95,-0.0476,0.0381,0.0382,0.7298
12-DEC-2022,500248,4.35,4.15,0.0471,0.0427,0.0427,0.8158
12-DEC-2022,500264,62.20,61.20,0.0162,0.0345,0.0345,0.6591
12-DEC-2022,500267,127.75,128.35,-0.0047,0.0247,0.0246,0.4700
12-DEC-2022,500270,364.00,383.15,-0.0513,0.0335,0.0336,0.6419
12-DEC-2022,500277,12.00,12.14,-0.0116,0.0334,0.0334,0.6381
12-DEC-2022,500284,226.00,232.70,-0.0292,0.0385,0.0385,0.7355
12-DEC-2022,500298,1448.05,1438.25,0.0068,0.0240,0.0239,0.4566
12-DEC-2022,500306,61.25,64.45,-0.0509,0.0330,0.0331,0.6324
12-DEC-2022,500307,370.75,370.35,0.0011,0.0179,0.0179,0.3420
12-DEC-2022,500319,59.70,59.20,0.0084,0.0369,0.0368,0.7031
12-DEC-2022,500346,32.40,32.25,0.0046,0.0335,0.0334,0.6381
12-DEC-2022,500357,24.80,24.85,-0.0020,0.0347,0.0346,0.6610
12-DEC-2022,500358,4.25,4.13,0.0286,0.0313,0.0313,0.5980
12-DEC-2022,500360,53.20,55.30,-0.0387,0.0358,0.0358,0.6840
12-DEC-2022,500365,16.95,16.45,0.0299,0.0338,0.0337,0.6438
12-DEC-2022,500367,79.30,79.45,-0.0019,0.0272,0.0272,0.5197
12-DEC-2022,500370,34.30,34.45,-0.0044,0.0396,0.0395,0.7546
12-DEC-2022,500388,26.35,25.10,0.0486,0.0302,0.0303,0.5789
12-DEC-2022,500414,147.75,145.40,0.0160,0.0355,0.0354,0.6763
12-DEC-2022,500422,26.85,27.10,-0.0093,0.0428,0.0427,0.8158
12-DEC-2022,500426,3.54,3.49,0.0142,0.0352,0.0351,0.6706
12-DEC-2022,500449,28.80,28.65,0.0052,0.0294,0.0293,0.5598
12-DEC-2022,500450,213.00,215.00,-0.0093,0.0241,0.0240,0.4585
12-DEC-2022,500458,10.98,10.65,0.0305,0.0382,0.0382,0.7298
12-DEC-2022,501110,7.15,7.15,0.0000,0.0040,0.0040,0.0764
12-DEC-2022,501111,11.02,11.02,0.0000,0.0035,0.0035,0.0669
12-DEC-2022,501144,13.35,13.35,0.0000,0.0022,0.0022,0.0420
12-DEC-2022,501148,248.10,248.10,0.0000,0.0152,0.0152,0.2904
12-DEC-2022,501151,631.00,631.00,0.0000,0.0105,0.0105,0.2006
12-DEC-2022,501261,280.00,280.00,0.0000,0.0006,0.0006,0.0115
12-DEC-2022,501270,1.34,1.34,0.0000,0.0057,0.0057,0.1089
12-DEC-2022,501298,1850.00,1865.40,-0.0083,0.0218,0.0218,0.4165
12-DEC-2022,501311,13.10,12.51,0.0461,0.0254,0.0256,0.4891
12-DEC-2022,501314,2.73,2.68,0.0185,0.1191,0.1188,2.2697
12-DEC-2022,501351,90.55,90.55,0.0000,0.0122,0.0122,0.2331
12-DEC-2022,501370,123.55,117.00,0.0545,0.0409,0.0410,0.7833
12-DEC-2022,501386,5.08,5.08,0.0000,0.0092,0.0092,0.1758
12-DEC-2022,501391,272.30,275.10,-0.0102,0.0427,0.0426,0.8139
12-DEC-2022,501421,222.95,213.75,0.0421,0.0314,0.0314,0.5999
12-DEC-2022,501430,706.50,710.00,-0.0049,0.0312,0.0312,0.5961
12-DEC-2022,501477,236.95,238.00,-0.0044,0.0309,0.0308,0.5884
12-DEC-2022,501622,24.60,25.10,-0.0201,0.0335,0.0335,0.6400
12-DEC-2022,501630,19.20,19.20,0.0000,0.0021,0.0021,0.0401
12-DEC-2022,501700,45.65,41.50,0.0953,0.0377,0.0382,0.7298
12-DEC-2022,501833,13.64,13.17,0.0351,0.0347,0.0347,0.6629
12-DEC-2022,501848,52.10,51.55,0.0106,0.0345,0.0344,0.6572
12-DEC-2022,501945,1.60,1.57,0.0189,0.0000,0.0013,0.0248
12-DEC-2022,502015,12.12,12.45,-0.0269,0.0304,0.0304,0.5808
12-DEC-2022,502175,61.50,60.95,0.0090,0.0270,0.0270,0.5158
12-DEC-2022,502250,594.05,624.60,-0.0501,0.0283,0.0285,0.5445
12-DEC-2022,502271,9.10,9.37,-0.0292,0.0295,0.0295,0.5636
12-DEC-2022,502281,21.80,22.45,-0.0294,0.0376,0.0375,0.7164
12-DEC-2022,502294,43.75,42.50,0.0290,0.0380,0.0379,0.7241
12-DEC-2022,502445,26.00,26.60,-0.0228,0.0432,0.0431,0.8234
12-DEC-2022,502563,3.44,3.30,0.0415,0.0307,0.0307,0.5865
12-DEC-2022,502587,65.30,65.85,-0.0084,0.0290,0.0289,0.5521
12-DEC-2022,502589,52.30,55.05,-0.0512,0.0307,0.0309,0.5903
12-DEC-2022,502850,12.55,12.55,0.0000,0.0167,0.0166,0.3171
12-DEC-2022,502865,669.40,655.85,0.0204,0.0325,0.0325,0.6209
12-DEC-2022,502873,110.45,110.95,-0.0045,0.0351,0.0350,0.6687
