Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
27-JUL-2022,20MICRONS,91.85,91.00,0.0093,0.0384,0.0383,0.7317
27-JUL-2022,21STCENMGM,25.05,25.55,-0.0198,0.0188,0.0188,0.3592
27-JUL-2022,3IINFOLTD,41.60,41.65,-0.0012,0.0280,0.0279,0.5330
27-JUL-2022,3MINDIA,23214.75,22908.80,0.0133,0.0195,0.0194,0.3706
27-JUL-2022,3PLAND,15.65,15.70,-0.0032,0.0402,0.0401,0.7661
27-JUL-2022,500009,29.95,29.55,0.0134,0.0348,0.0348,0.6649
27-JUL-2022,500012,84.50,85.00,-0.0059,0.0315,0.0314,0.5999
27-JUL-2022,500014,5.05,5.12,-0.0138,0.0444,0.0443,0.8464
27-JUL-2022,500016,13.75,13.70,0.0036,0.0349,0.0348,0.6649
27-JUL-2022,500028,9.13,8.71,0.0471,0.0323,0.0324,0.6190
27-JUL-2022,500058,8.83,8.92,-0.0101,0.0321,0.0320,0.6114
27-JUL-2022,500068,6871.90,7097.40,-0.0323,0.0245,0.0245,0.4681
27-JUL-2022,500069,239.00,237.65,0.0057,0.0353,0.0352,0.6725
27-JUL-2022,500120,347.80,313.90,0.1026,0.0302,0.0310,0.5923
27-JUL-2022,500123,4038.95,4060.45,-0.0053,0.0212,0.0211,0.4031
27-JUL-2022,500142,7.59,7.82,-0.0299,0.0360,0.0360,0.6878
27-JUL-2022,500143,80.50,78.50,0.0252,0.0400,0.0399,0.7623
27-JUL-2022,500147,1200.25,1219.40,-0.0158,0.0334,0.0333,0.6362
27-JUL-2022,500159,76.55,77.65,-0.0143,0.0359,0.0358,0.6840
27-JUL-2022,500166,237.05,237.05,0.0000,0.0258,0.0257,0.4910
27-JUL-2022,500170,49.25,50.45,-0.0241,0.0382,0.0382,0.7298
27-JUL-2022,500192,2.35,2.30,0.0215,0.0340,0.0340,0.6496
27-JUL-2022,500202,7.09,7.46,-0.0509,0.0227,0.0230,0.4394
27-JUL-2022,500206,25.10,25.00,0.0040,0.0435,0.0433,0.8272
27-JUL-2022,500211,6.45,6.39,0.0093,0.0358,0.0357,0.6820
27-JUL-2022,500213,141.00,148.75,-0.0535,0.0372,0.0373,0.7126
27-JUL-2022,500220,161.10,164.80,-0.0227,0.0375,0.0374,0.7145
27-JUL-2022,500223,3.02,3.02,0.0000,0.0375,0.0374,0.7145
27-JUL-2022,500236,2.79,2.80,-0.0036,0.0377,0.0376,0.7183
27-JUL-2022,500239,33.00,33.00,0.0000,0.0343,0.0342,0.6534
