Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
01-JUL-2022,20MICRONS,68.35,68.60,-0.0037,0.0380,0.0379,0.7241
01-JUL-2022,21STCENMGM,24.80,25.15,-0.0140,0.0193,0.0192,0.3668
01-JUL-2022,3IINFOLTD,41.30,41.60,-0.0072,0.0285,0.0284,0.5426
01-JUL-2022,3MINDIA,21900.50,21854.80,0.0021,0.0199,0.0198,0.3783
01-JUL-2022,3PLAND,14.20,14.55,-0.0243,0.0413,0.0412,0.7871
01-JUL-2022,500009,31.50,32.20,-0.0220,0.0363,0.0362,0.6916
01-JUL-2022,500012,77.55,78.90,-0.0173,0.0325,0.0324,0.6190
01-JUL-2022,500014,5.01,4.74,0.0554,0.0460,0.0460,0.8788
01-JUL-2022,500016,11.98,11.56,0.0357,0.0349,0.0349,0.6668
01-JUL-2022,500028,8.62,8.30,0.0378,0.0331,0.0331,0.6324
01-JUL-2022,500058,8.37,8.49,-0.0142,0.0328,0.0327,0.6247
01-JUL-2022,500068,6223.70,6237.90,-0.0023,0.0252,0.0251,0.4795
01-JUL-2022,500069,238.05,236.00,0.0086,0.0368,0.0367,0.7012
01-JUL-2022,500120,293.00,273.15,0.0702,0.0306,0.0309,0.5903
01-JUL-2022,500123,3969.70,3990.60,-0.0053,0.0212,0.0212,0.4050
01-JUL-2022,500142,8.37,7.54,0.1044,0.0363,0.0369,0.7050
01-JUL-2022,500143,73.40,69.95,0.0481,0.0404,0.0405,0.7738
01-JUL-2022,500147,1158.75,1158.95,-0.0002,0.0348,0.0347,0.6629
01-JUL-2022,500159,77.80,77.00,0.0103,0.0374,0.0373,0.7126
01-JUL-2022,500166,229.70,226.25,0.0151,0.0267,0.0266,0.5082
01-JUL-2022,500170,52.15,49.80,0.0461,0.0388,0.0389,0.7432
01-JUL-2022,500192,2.29,2.30,-0.0044,0.0343,0.0342,0.6534
01-JUL-2022,500202,6.15,6.20,-0.0081,0.0209,0.0209,0.3993
01-JUL-2022,500206,21.30,22.50,-0.0548,0.0417,0.0418,0.7986
01-JUL-2022,500211,6.61,6.81,-0.0298,0.0368,0.0367,0.7012
01-JUL-2022,500213,105.00,104.80,0.0019,0.0346,0.0345,0.6591
01-JUL-2022,500220,158.00,159.50,-0.0094,0.0372,0.0371,0.7088
01-JUL-2022,500223,3.17,3.14,0.0095,0.0389,0.0388,0.7413
01-JUL-2022,500236,2.84,2.82,0.0071,0.0385,0.0384,0.7336
01-JUL-2022,500239,34.40,36.30,-0.0538,0.0350,0.0351,0.6706
01-JUL-2022,500240,75.65,77.45,-0.0235,0.0282,0.0281,0.5368
01-JUL-2022,500246,21.35,22.25,-0.0413,0.0374,0.0374,0.7145
01-JUL-2022,500248,6.42,6.42,0.0000,0.0471,0.0470,0.8979
01-JUL-2022,500264,198.70,195.20,0.0178,0.0339,0.0338,0.6457
01-JUL-2022,500267,124.15,126.00,-0.0148,0.0294,0.0294,0.5617
01-JUL-2022,500270,11.04,10.52,0.0482,0.0137,0.0141,0.2694
01-JUL-2022,500277,21.55,21.20,0.0164,0.0335,0.0334,0.6381
01-JUL-2022,500284,169.30,171.95,-0.0155,0.0390,0.0389,0.7432
01-JUL-2022,500298,1325.10,1305.75,0.0147,0.0268,0.0268,0.5120
01-JUL-2022,500306,58.80,58.80,0.0000,0.0369,0.0368,0.7031
01-JUL-2022,500307,368.15,357.75,0.0287,0.0220,0.0220,0.4203
01-JUL-2022,500319,55.90,57.75,-0.0326,0.0442,0.0442,0.8444
01-JUL-2022,500346,37.00,37.00,0.0000,0.0393,0.0392,0.7489
01-JUL-2022,500357,19.75,19.80,-0.0025,0.0356,0.0355,0.6782
01-JUL-2022,500358,5.90,5.90,0.0000,0.0319,0.0318,0.6075
01-JUL-2022,500360,56.90,59.00,-0.0362,0.0357,0.0357,0.6820
01-JUL-2022,500365,15.40,15.55,-0.0097,0.0410,0.0409,0.7814
01-JUL-2022,500367,78.30,78.20,0.0013,0.0284,0.0283,0.5407
01-JUL-2022,500370,35.10,36.75,-0.0459,0.0392,0.0393,0.7508
01-JUL-2022,500388,19.95,19.95,0.0000,0.0292,0.0292,0.5579
01-JUL-2022,500414,69.75,70.85,-0.0156,0.0384,0.0383,0.7317
01-JUL-2022,500422,19.10,19.35,-0.0130,0.0429,0.0428,0.8177
01-JUL-2022,500426,3.79,3.77,0.0053,0.0382,0.0381,0.7279
01-JUL-2022,500449,27.65,27.85,-0.0072,0.0361,0.0360,0.6878
01-JUL-2022,500450,208.05,208.05,0.0000,0.0202,0.0201,0.3840
01-JUL-2022,500458,3.19,3.04,0.0482,0.0344,0.0345,0.6591
01-JUL-2022,501110,6.81,6.81,0.0000,0.0039,0.0039,0.0745
01-JUL-2022,501111,11.02,11.02,0.0000,0.0046,0.0046,0.0879
01-JUL-2022,501144,13.35,13.35,0.0000,0.0028,0.0028,0.0535
01-JUL-2022,501148,250.00,254.00,-0.0159,0.0159,0.0159,0.3038
01-JUL-2022,501261,280.00,280.00,0.0000,0.0008,0.0008,0.0153
01-JUL-2022,501270,1.34,1.34,0.0000,0.0075,0.0074,0.1414
01-JUL-2022,501298,1450.40,1456.30,-0.0041,0.0221,0.0221,0.4222
01-JUL-2022,501311,7.90,7.90,0.0000,0.0256,0.0256,0.4891
01-JUL-2022,501314,5.43,5.67,-0.0432,0.1545,0.1542,2.9460
01-JUL-2022,501370,119.95,126.50,-0.0532,0.0449,0.0449,0.8578
01-JUL-2022,501386,5.08,5.08,0.0000,0.0122,0.0122,0.2331
01-JUL-2022,501391,207.40,207.40,0.0000,0.0388,0.0387,0.7394
01-JUL-2022,501421,310.00,304.00,0.0195,0.0314,0.0313,0.5980
01-JUL-2022,501430,595.55,599.00,-0.0058,0.0285,0.0284,0.5426
01-JUL-2022,501477,142.90,136.65,0.0447,0.0310,0.0311,0.5942
01-JUL-2022,501622,59.65,59.65,0.0000,0.0331,0.0331,0.6324
01-JUL-2022,501630,19.20,19.20,0.0000,0.0028,0.0028,0.0535
01-JUL-2022,501700,69.70,68.50,0.0174,0.0394,0.0393,0.7508
01-JUL-2022,501833,10.37,10.91,-0.0508,0.0352,0.0353,0.6744
01-JUL-2022,501848,35.30,33.25,0.0598,0.0388,0.0389,0.7432
01-JUL-2022,502015,12.59,12.97,-0.0297,0.0354,0.0354,0.6763
01-JUL-2022,502175,53.00,52.85,0.0028,0.0305,0.0304,0.5808
01-JUL-2022,502250,104.85,110.35,-0.0511,0.0212,0.0214,0.4088
01-JUL-2022,502271,19.00,19.00,0.0000,0.0346,0.0345,0.6591
01-JUL-2022,502281,21.95,22.65,-0.0314,0.0443,0.0442,0.8444
01-JUL-2022,502294,63.50,57.75,0.0949,0.0401,0.0406,0.7757
01-JUL-2022,502445,15.75,15.75,0.0000,0.0423,0.0422,0.8062
01-JUL-2022,502563,4.69,4.65,0.0086,0.0282,0.0281,0.5368
01-JUL-2022,502587,69.10,70.55,-0.0208,0.0337,0.0336,0.6419
01-JUL-2022,502589,33.10,31.75,0.0416,0.0264,0.0265,0.5063
01-JUL-2022,502850,12.55,12.55,0.0000,0.0219,0.0219,0.4184
01-JUL-2022,502865,393.00,401.20,-0.0207,0.0272,0.0272,0.5197
01-JUL-2022,502873,123.00,122.10,0.0073,0.0430,0.0428,0.8177
01-JUL-2022,502893,27.95,26.65,0.0476,0.0287,0.0288,0.5502
01-JUL-2022,502901,3571.00,3571.00,0.0000,0.0259,0.0258,0.4929
01-JUL-2022,502933,268.40,255.65,0.0487,0.0311,0.0312,0.5961
01-JUL-2022,502958,3384.75,3466.65,-0.0239,0.0291,0.0291,0.5560
01-JUL-2022,503092,16.15,17.00,-0.0513,0.0340,0.0341,0.6515
01-JUL-2022,503127,3800.00,3972.25,-0.0443,0.0318,0.0318,0.6075
01-JUL-2022,503229,84.60,93.50,-0.1000,0.0435,0.0440,0.8406
01-JUL-2022,503349,2175.00,2210.20,-0.0161,0.0304,0.0304,0.5808
01-JUL-2022,503622,7.00,7.00,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,503624,8.94,8.93,0.0011,0.0413,0.0412,0.7871
01-JUL-2022,503635,12.60,12.60,0.0000,0.0030,0.0030,0.0573
01-JUL-2022,503639,7.87,7.87,0.0000,0.0578,0.0577,1.1024
01-JUL-2022,503641,20.50,20.50,0.0000,0.0379,0.0378,0.7222
01-JUL-2022,503657,14.34,13.98,0.0254,0.0373,0.0373,0.7126
01-JUL-2022,503659,51.50,54.20,-0.0511,0.0254,0.0256,0.4891
01-JUL-2022,503663,9.85,9.50,0.0362,0.0444,0.0443,0.8464
01-JUL-2022,503669,8.97,8.55,0.0480,0.0344,0.0345,0.6591
01-JUL-2022,503675,0.98,1.00,-0.0202,0.0335,0.0334,0.6381
01-JUL-2022,503681,2.31,2.31,0.0000,0.1387,0.1384,2.6441
01-JUL-2022,503685,7.11,6.78,0.0475,0.0190,0.0192,0.3668
01-JUL-2022,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,503772,92.50,98.00,-0.0578,0.0421,0.0422,0.8062
01-JUL-2022,503776,36.75,35.10,0.0459,0.0498,0.0498,0.9514
01-JUL-2022,503804,672.65,663.15,0.0142,0.0286,0.0285,0.5445
01-JUL-2022,503816,16.20,15.44,0.0480,0.0358,0.0359,0.6859
01-JUL-2022,503863,7.22,7.59,-0.0500,0.0272,0.0274,0.5235
01-JUL-2022,504000,60.75,60.05,0.0116,0.0293,0.0292,0.5579
01-JUL-2022,504028,59.90,60.55,-0.0108,0.0343,0.0342,0.6534
01-JUL-2022,504076,11.66,12.23,-0.0477,0.0357,0.0358,0.6840
01-JUL-2022,504080,220.00,220.00,0.0000,0.0293,0.0292,0.5579
01-JUL-2022,504084,3545.00,3545.00,0.0000,0.0271,0.0270,0.5158
01-JUL-2022,504092,64.55,63.85,0.0109,0.0377,0.0376,0.7183
01-JUL-2022,504093,239.80,240.25,-0.0019,0.0284,0.0283,0.5407
01-JUL-2022,504132,331.90,333.85,-0.0059,0.0368,0.0367,0.7012
01-JUL-2022,504176,1327.90,1306.00,0.0166,0.0371,0.0371,0.7088
01-JUL-2022,504180,29.05,29.50,-0.0154,0.0320,0.0319,0.6094
01-JUL-2022,504240,48.00,48.55,-0.0114,0.0367,0.0367,0.7012
01-JUL-2022,504258,613.85,615.45,-0.0026,0.0287,0.0286,0.5464
01-JUL-2022,504273,11.05,11.10,-0.0045,0.0395,0.0394,0.7527
01-JUL-2022,504340,5.34,5.44,-0.0186,0.0135,0.0135,0.2579
01-JUL-2022,504341,48.25,48.55,-0.0062,0.0384,0.0383,0.7317
01-JUL-2022,504356,8.00,8.42,-0.0512,0.0279,0.0281,0.5368
01-JUL-2022,504365,4.11,4.11,0.0000,0.0055,0.0055,0.1051
01-JUL-2022,504375,108.30,108.30,0.0000,0.0047,0.0046,0.0879
01-JUL-2022,504378,5.40,5.45,-0.0092,0.0340,0.0339,0.6477
01-JUL-2022,504380,100.20,100.05,0.0015,0.0326,0.0326,0.6228
01-JUL-2022,504392,47.30,47.85,-0.0116,0.0376,0.0375,0.7164
01-JUL-2022,504397,23.40,23.40,0.0000,0.0272,0.0271,0.5177
01-JUL-2022,504398,31.65,31.65,0.0000,0.0145,0.0144,0.2751
01-JUL-2022,504605,578.00,584.05,-0.0104,0.0266,0.0266,0.5082
01-JUL-2022,504646,169.00,161.50,0.0454,0.0420,0.0420,0.8024
01-JUL-2022,504648,42.35,42.85,-0.0117,0.0440,0.0439,0.8387
01-JUL-2022,504731,14.85,15.58,-0.0480,0.0294,0.0295,0.5636
01-JUL-2022,504746,710.00,710.00,0.0000,0.0150,0.0149,0.2847
01-JUL-2022,504786,228.75,222.70,0.0268,0.0283,0.0283,0.5407
01-JUL-2022,504810,46.10,46.25,-0.0032,0.0420,0.0419,0.8005
01-JUL-2022,504840,1944.35,1826.50,0.0625,0.0343,0.0345,0.6591
01-JUL-2022,504882,5847.00,5888.00,-0.0070,0.0397,0.0396,0.7566
01-JUL-2022,504908,217.05,216.00,0.0048,0.0433,0.0431,0.8234
01-JUL-2022,504918,2376.30,2437.90,-0.0256,0.0427,0.0426,0.8139
01-JUL-2022,504959,2400.65,2385.05,0.0065,0.0243,0.0243,0.4643
01-JUL-2022,504961,88.70,93.35,-0.0511,0.0380,0.0381,0.7279
01-JUL-2022,504988,355.95,355.95,0.0000,0.0323,0.0322,0.6152
01-JUL-2022,504998,0.40,0.40,0.0000,0.0557,0.0555,1.0603
01-JUL-2022,505036,862.95,825.00,0.0450,0.0328,0.0329,0.6286
01-JUL-2022,505100,3.04,3.04,0.0000,0.0216,0.0215,0.4108
01-JUL-2022,505141,28.20,29.00,-0.0280,0.0252,0.0252,0.4814
01-JUL-2022,505163,426.50,427.85,-0.0032,0.0250,0.0249,0.4757
01-JUL-2022,505212,82.95,87.25,-0.0505,0.0314,0.0316,0.6037
01-JUL-2022,505216,650.00,650.00,0.0000,0.0304,0.0303,0.5789
01-JUL-2022,505232,998.80,1003.50,-0.0047,0.0307,0.0306,0.5846
01-JUL-2022,505250,61.30,60.30,0.0164,0.0323,0.0322,0.6152
01-JUL-2022,505283,419.75,420.05,-0.0007,0.0271,0.0270,0.5158
01-JUL-2022,505285,174.00,174.00,0.0000,0.0052,0.0051,0.0974
01-JUL-2022,505299,122.00,126.00,-0.0323,0.0332,0.0332,0.6343
01-JUL-2022,505302,568.20,585.00,-0.0291,0.0368,0.0368,0.7031
01-JUL-2022,505320,40.50,40.50,0.0000,0.0130,0.0130,0.2484
01-JUL-2022,505336,1.66,1.66,0.0000,0.0095,0.0095,0.1815
01-JUL-2022,505358,67.30,66.80,0.0075,0.0341,0.0340,0.6496
01-JUL-2022,505504,17.10,17.10,0.0000,0.0037,0.0037,0.0707
01-JUL-2022,505515,6.90,7.22,-0.0453,0.0302,0.0303,0.5789
01-JUL-2022,505523,1.10,1.11,-0.0090,0.0388,0.0387,0.7394
01-JUL-2022,505576,186.90,174.00,0.0715,0.0376,0.0379,0.7241
01-JUL-2022,505585,13.46,13.46,0.0000,0.0045,0.0045,0.0860
01-JUL-2022,505594,32.80,32.80,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,505650,10.00,10.49,-0.0478,0.0357,0.0358,0.6840
01-JUL-2022,505681,316.45,319.35,-0.0091,0.0235,0.0235,0.4490
01-JUL-2022,505685,11.57,11.57,0.0000,0.0923,0.0921,1.7596
01-JUL-2022,505690,104.00,115.75,-0.1070,0.0383,0.0390,0.7451
01-JUL-2022,505693,19.75,18.95,0.0413,0.0366,0.0366,0.6992
01-JUL-2022,505712,80.95,81.65,-0.0086,0.0389,0.0388,0.7413
01-JUL-2022,505725,329.35,323.00,0.0195,0.0341,0.0340,0.6496
01-JUL-2022,505729,41.10,41.35,-0.0061,0.0352,0.0351,0.6706
01-JUL-2022,505737,258.00,260.00,-0.0077,0.0303,0.0302,0.5770
01-JUL-2022,505750,402.35,410.00,-0.0188,0.0418,0.0417,0.7967
01-JUL-2022,505807,118.20,118.20,0.0000,0.0003,0.0003,0.0057
01-JUL-2022,505827,281.85,281.70,0.0005,0.0330,0.0329,0.6286
01-JUL-2022,505840,15.35,16.13,-0.0496,0.0402,0.0402,0.7680
01-JUL-2022,505850,117.45,116.70,0.0064,0.0234,0.0233,0.4451
01-JUL-2022,505872,1134.70,1081.40,0.0481,0.0286,0.0288,0.5502
01-JUL-2022,505893,204.00,205.00,-0.0049,0.0394,0.0393,0.7508
01-JUL-2022,505978,1130.40,1143.05,-0.0111,0.0283,0.0282,0.5388
01-JUL-2022,506003,7.91,7.91,0.0000,0.0940,0.0938,1.7920
01-JUL-2022,506105,93.00,91.80,0.0130,0.0326,0.0325,0.6209
01-JUL-2022,506122,72.05,75.80,-0.0507,0.0403,0.0403,0.7699
01-JUL-2022,506128,86.20,85.70,0.0058,0.0421,0.0420,0.8024
01-JUL-2022,506161,3.19,3.19,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,506166,18.40,18.40,0.0000,0.0004,0.0004,0.0076
01-JUL-2022,506178,12.14,12.14,0.0000,0.0061,0.0061,0.1165
01-JUL-2022,506180,92.40,92.40,0.0000,0.0119,0.0119,0.2273
01-JUL-2022,506186,11.01,10.80,0.0193,0.0444,0.0443,0.8464
01-JUL-2022,506190,50.00,50.00,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,506196,4.25,4.25,0.0000,0.0030,0.0030,0.0573
01-JUL-2022,506248,81.25,81.20,0.0006,0.0336,0.0335,0.6400
01-JUL-2022,506260,87.65,87.30,0.0040,0.0308,0.0307,0.5865
01-JUL-2022,506313,72.15,72.15,0.0000,0.0097,0.0097,0.1853
01-JUL-2022,506365,38.05,39.40,-0.0349,0.0305,0.0305,0.5827
01-JUL-2022,506414,190.10,191.30,-0.0063,0.0274,0.0273,0.5216
01-JUL-2022,506520,6.02,6.17,-0.0246,0.0385,0.0384,0.7336
01-JUL-2022,506522,1619.90,1620.00,-0.0001,0.0226,0.0226,0.4318
01-JUL-2022,506528,604.25,630.00,-0.0417,0.0294,0.0295,0.5636
01-JUL-2022,506530,521.00,521.00,0.0000,0.0211,0.0211,0.4031
01-JUL-2022,506532,348.55,338.80,0.0284,0.0338,0.0338,0.6457
01-JUL-2022,506543,9.60,9.20,0.0426,0.0366,0.0366,0.6992
01-JUL-2022,506597,316.95,324.35,-0.0231,0.0279,0.0278,0.5311
01-JUL-2022,506605,667.45,645.00,0.0342,0.0391,0.0390,0.7451
01-JUL-2022,506640,54.00,54.90,-0.0165,0.1544,0.1540,2.9422
01-JUL-2022,506642,133.00,135.05,-0.0153,0.0422,0.0421,0.8043
01-JUL-2022,506685,306.80,305.10,0.0056,0.0280,0.0280,0.5349
01-JUL-2022,506687,1656.50,1648.75,0.0047,0.0266,0.0265,0.5063
01-JUL-2022,506734,97.45,97.45,0.0000,0.0379,0.0378,0.7222
01-JUL-2022,506808,25.90,25.90,0.0000,0.0379,0.0378,0.7222
01-JUL-2022,506852,69.70,71.30,-0.0227,0.0399,0.0398,0.7604
01-JUL-2022,506854,474.90,471.65,0.0069,0.0394,0.0393,0.7508
01-JUL-2022,506858,40.00,38.45,0.0395,0.0336,0.0336,0.6419
01-JUL-2022,506867,29.60,29.60,0.0000,0.0025,0.0025,0.0478
01-JUL-2022,506879,432.45,429.25,0.0074,0.0333,0.0332,0.6343
01-JUL-2022,506910,65.00,64.75,0.0039,0.0361,0.0360,0.6878
01-JUL-2022,506919,144.00,142.95,0.0073,0.0272,0.0271,0.5177
01-JUL-2022,506935,64.15,67.50,-0.0509,0.0356,0.0357,0.6820
01-JUL-2022,506947,58.65,58.65,0.0000,0.0098,0.0098,0.1872
01-JUL-2022,506975,1.08,1.08,0.0000,0.0244,0.0243,0.4643
01-JUL-2022,506981,134.45,128.70,0.0437,0.0366,0.0366,0.6992
01-JUL-2022,507155,55.50,55.85,-0.0063,0.0248,0.0247,0.4719
01-JUL-2022,507180,82.00,80.90,0.0135,0.0417,0.0416,0.7948
01-JUL-2022,507265,72.90,72.90,0.0000,0.0299,0.0298,0.5693
01-JUL-2022,507300,2350.00,2300.00,0.0215,0.0308,0.0307,0.5865
01-JUL-2022,507435,72.65,69.85,0.0393,0.0271,0.0272,0.5197
01-JUL-2022,507474,59.65,60.80,-0.0191,0.0351,0.0350,0.6687
01-JUL-2022,507486,32.00,32.15,-0.0047,0.0353,0.0352,0.6725
01-JUL-2022,507498,17.30,17.00,0.0175,0.0408,0.0407,0.7776
01-JUL-2022,507508,8.40,8.27,0.0156,0.0374,0.0374,0.7145
01-JUL-2022,507515,19.30,18.40,0.0478,0.0380,0.0381,0.7279
01-JUL-2022,507598,71.90,70.10,0.0254,0.0367,0.0367,0.7012
01-JUL-2022,507609,28.15,28.15,0.0000,0.0193,0.0192,0.3668
01-JUL-2022,507621,342.60,350.00,-0.0214,0.0215,0.0215,0.4108
01-JUL-2022,507645,9600.00,9900.00,-0.0308,0.0278,0.0278,0.5311
01-JUL-2022,507690,72.95,71.50,0.0201,0.0324,0.0324,0.6190
01-JUL-2022,507753,69.20,70.15,-0.0136,0.0341,0.0341,0.6515
01-JUL-2022,507759,24.05,24.30,-0.0103,0.0406,0.0405,0.7738
01-JUL-2022,507808,11.02,11.02,0.0000,0.0136,0.0136,0.2598
01-JUL-2022,507813,96.50,97.80,-0.0134,0.0371,0.0370,0.7069
01-JUL-2022,507817,91.00,91.00,0.0000,0.0381,0.0380,0.7260
01-JUL-2022,507836,485.00,480.00,0.0104,0.0378,0.0377,0.7203
01-JUL-2022,507852,27.30,28.00,-0.0253,0.0407,0.0406,0.7757
01-JUL-2022,507864,27.20,27.40,-0.0073,0.0373,0.0372,0.7107
01-JUL-2022,507872,40.20,41.75,-0.0378,0.0339,0.0339,0.6477
01-JUL-2022,507912,78.00,78.00,0.0000,0.0392,0.0391,0.7470
01-JUL-2022,507917,22.95,22.95,0.0000,0.0129,0.0129,0.2465
01-JUL-2022,507938,8.58,8.58,0.0000,0.0132,0.0131,0.2503
01-JUL-2022,507944,492.25,491.75,0.0010,0.0357,0.0356,0.6801
01-JUL-2022,507946,75.00,73.55,0.0195,0.0381,0.0381,0.7279
01-JUL-2022,507948,54.65,57.50,-0.0508,0.0339,0.0340,0.6496
01-JUL-2022,507952,3.15,3.15,0.0000,0.0000,0.0000,0.0000
01-JUL-2022,507960,118.10,119.10,-0.0084,0.0270,0.0269,0.5139
01-JUL-2022,507962,10.10,10.10,0.0000,0.0101,0.0101,0.1930
