Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-SEP-2022,20MICRONS,103.55,105.45,-0.0182,0.0387,0.0386,0.7375
09-SEP-2022,21STCENMGM,26.60,26.95,-0.0131,0.0184,0.0184,0.3515
09-SEP-2022,3IINFOLTD,52.55,47.00,0.1116,0.0284,0.0294,0.5617
09-SEP-2022,3MINDIA,22842.75,22737.10,0.0046,0.0190,0.0189,0.3611
09-SEP-2022,3PLAND,18.00,17.75,0.0140,0.0395,0.0394,0.7527
09-SEP-2022,4THDIM,22.90,21.85,0.0469,0.0000,0.0033,0.0630
09-SEP-2022,500009,31.60,32.60,-0.0312,0.0333,0.0333,0.6362
09-SEP-2022,500012,106.20,99.65,0.0637,0.0310,0.0312,0.5961
09-SEP-2022,500014,8.34,8.46,-0.0143,0.0472,0.0471,0.8998
09-SEP-2022,500016,18.05,17.24,0.0459,0.0346,0.0346,0.6610
09-SEP-2022,500028,10.23,10.54,-0.0299,0.0314,0.0314,0.5999
09-SEP-2022,500058,8.52,8.59,-0.0082,0.0302,0.0302,0.5770
09-SEP-2022,500068,8170.90,8293.25,-0.0149,0.0235,0.0235,0.4490
09-SEP-2022,500069,242.70,242.65,0.0002,0.0336,0.0335,0.6400
09-SEP-2022,500120,470.75,477.00,-0.0132,0.0324,0.0324,0.6190
09-SEP-2022,500123,4434.75,4357.10,0.0177,0.0211,0.0210,0.4012
09-SEP-2022,500142,8.08,8.27,-0.0232,0.0347,0.0347,0.6629
09-SEP-2022,500143,84.00,86.20,-0.0259,0.0389,0.0388,0.7413
09-SEP-2022,500147,1366.70,1398.50,-0.0230,0.0338,0.0337,0.6438
09-SEP-2022,500159,94.00,92.70,0.0139,0.0347,0.0346,0.6610
09-SEP-2022,500166,224.75,222.05,0.0121,0.0246,0.0246,0.4700
09-SEP-2022,500170,78.35,82.30,-0.0492,0.0398,0.0399,0.7623
09-SEP-2022,500192,2.60,2.49,0.0432,0.0333,0.0334,0.6381
09-SEP-2022,500202,6.25,6.27,-0.0032,0.0246,0.0245,0.4681
09-SEP-2022,500206,26.45,25.05,0.0544,0.0438,0.0439,0.8387
09-SEP-2022,500211,12.23,13.40,-0.0914,0.0431,0.0435,0.8311
09-SEP-2022,500213,140.15,141.35,-0.0085,0.0361,0.0360,0.6878
09-SEP-2022,500220,153.75,154.75,-0.0065,0.0354,0.0353,0.6744
09-SEP-2022,500223,3.75,3.75,0.0000,0.0369,0.0369,0.7050
09-SEP-2022,500239,42.00,42.35,-0.0083,0.0336,0.0335,0.6400
09-SEP-2022,500240,134.15,139.85,-0.0416,0.0346,0.0346,0.6610
09-SEP-2022,500246,31.75,33.40,-0.0507,0.0388,0.0389,0.7432
09-SEP-2022,500248,5.39,5.39,0.0000,0.0444,0.0443,0.8464
09-SEP-2022,500264,336.35,337.55,-0.0036,0.0334,0.0334,0.6381
09-SEP-2022,500267,131.15,133.05,-0.0144,0.0274,0.0274,0.5235
09-SEP-2022,500270,102.35,97.50,0.0485,0.0251,0.0253,0.4834
09-SEP-2022,500277,15.36,15.32,0.0026,0.0342,0.0341,0.6515
09-SEP-2022,500284,331.05,315.65,0.0476,0.0390,0.0390,0.7451
09-SEP-2022,500298,1712.30,1735.25,-0.0133,0.0259,0.0258,0.4929
09-SEP-2022,500306,65.95,67.60,-0.0247,0.0357,0.0356,0.6801
09-SEP-2022,500307,377.00,375.00,0.0053,0.0205,0.0204,0.3897
09-SEP-2022,500319,64.15,65.65,-0.0231,0.0410,0.0409,0.7814
09-SEP-2022,500346,37.60,36.10,0.0407,0.0368,0.0368,0.7031
09-SEP-2022,500357,29.00,29.80,-0.0272,0.0368,0.0368,0.7031
09-SEP-2022,500358,4.38,4.38,0.0000,0.0320,0.0319,0.6094
09-SEP-2022,500360,60.00,62.50,-0.0408,0.0352,0.0352,0.6725
09-SEP-2022,500365,17.45,17.75,-0.0170,0.0379,0.0379,0.7241
09-SEP-2022,500367,93.60,93.85,-0.0027,0.0282,0.0281,0.5368
09-SEP-2022,500370,43.00,42.60,0.0093,0.0402,0.0401,0.7661
09-SEP-2022,500388,27.60,26.30,0.0482,0.0296,0.0297,0.5674
09-SEP-2022,500414,125.55,119.60,0.0486,0.0371,0.0372,0.7107
09-SEP-2022,500422,22.35,22.65,-0.0133,0.0423,0.0422,0.8062
09-SEP-2022,500426,4.49,4.36,0.0294,0.0375,0.0375,0.7164
09-SEP-2022,500449,31.85,32.15,-0.0094,0.0329,0.0328,0.6266
09-SEP-2022,500450,270.65,270.65,0.0000,0.0220,0.0219,0.4184
09-SEP-2022,500458,13.62,14.33,-0.0508,0.0378,0.0378,0.7222
09-SEP-2022,501110,7.15,7.15,0.0000,0.0047,0.0047,0.0898
09-SEP-2022,501111,11.02,11.02,0.0000,0.0041,0.0041,0.0783
09-SEP-2022,501144,13.35,13.35,0.0000,0.0025,0.0025,0.0478
09-SEP-2022,501148,243.20,239.05,0.0172,0.0157,0.0158,0.3019
09-SEP-2022,501151,630.00,630.00,0.0000,0.0091,0.0090,0.1719
09-SEP-2022,501261,280.00,280.00,0.0000,0.0007,0.0007,0.0134
09-SEP-2022,501270,1.34,1.34,0.0000,0.0066,0.0066,0.1261
09-SEP-2022,501298,1868.60,1840.05,0.0154,0.0230,0.0230,0.4394
09-SEP-2022,501311,12.40,12.40,0.0000,0.0258,0.0257,0.4910
09-SEP-2022,501314,5.08,4.84,0.0484,0.1378,0.1375,2.6269
09-SEP-2022,501370,123.95,127.10,-0.0251,0.0436,0.0436,0.8330
09-SEP-2022,501386,5.08,5.08,0.0000,0.0108,0.0108,0.2063
09-SEP-2022,501391,204.90,203.75,0.0056,0.0373,0.0372,0.7107
09-SEP-2022,501421,225.00,217.95,0.0318,0.0306,0.0306,0.5846
09-SEP-2022,501430,749.95,734.40,0.0210,0.0328,0.0328,0.6266
09-SEP-2022,501477,168.00,160.40,0.0463,0.0320,0.0321,0.6133
09-SEP-2022,501622,32.00,30.50,0.0480,0.0357,0.0358,0.6840
09-SEP-2022,501630,19.20,19.20,0.0000,0.0025,0.0025,0.0478
09-SEP-2022,501700,77.80,76.75,0.0136,0.0381,0.0380,0.7260
09-SEP-2022,501833,11.04,10.52,0.0482,0.0356,0.0356,0.6801
09-SEP-2022,501848,57.95,59.85,-0.0323,0.0385,0.0384,0.7336
09-SEP-2022,502015,13.80,13.99,-0.0137,0.0325,0.0325,0.6209
09-SEP-2022,502175,67.05,66.60,0.0067,0.0287,0.0287,0.5483
09-SEP-2022,502250,124.85,124.85,0.0000,0.0227,0.0226,0.4318
09-SEP-2022,502281,23.05,23.15,-0.0043,0.0415,0.0414,0.7909
09-SEP-2022,502294,46.80,46.95,-0.0032,0.0401,0.0400,0.7642
09-SEP-2022,502445,16.95,16.05,0.0546,0.0422,0.0422,0.8062
09-SEP-2022,502563,3.50,3.68,-0.0501,0.0306,0.0307,0.5865
09-SEP-2022,502587,69.90,71.20,-0.0184,0.0318,0.0318,0.6075
09-SEP-2022,502589,59.10,56.30,0.0485,0.0270,0.0271,0.5177
09-SEP-2022,502850,12.55,12.55,0.0000,0.0195,0.0195,0.3725
09-SEP-2022,502865,690.90,706.65,-0.0225,0.0360,0.0359,0.6859
09-SEP-2022,502873,114.15,113.70,0.0039,0.0393,0.0392,0.7489
09-SEP-2022,502893,29.80,29.80,0.0000,0.0279,0.0278,0.5311
09-SEP-2022,502901,3706.00,3900.00,-0.0510,0.0255,0.0257,0.4910
09-SEP-2022,502933,354.00,350.00,0.0114,0.0329,0.0328,0.6266
09-SEP-2022,502958,4304.00,4432.75,-0.0295,0.0284,0.0284,0.5426
09-SEP-2022,503092,21.90,21.90,0.0000,0.0341,0.0340,0.6496
09-SEP-2022,503127,4100.00,4174.00,-0.0179,0.0307,0.0307,0.5865
09-SEP-2022,503229,97.45,97.45,0.0000,0.0427,0.0426,0.8139
