Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
16-MAY-2022,20MICRONS,81.65,79.55,0.0261,0.0394,0.0393,0.7508
16-MAY-2022,21STCENMGM,25.95,26.45,-0.0191,0.0197,0.0197,0.3764
16-MAY-2022,3IINFOLTD,49.95,49.75,0.0040,0.0288,0.0287,0.5483
16-MAY-2022,3MINDIA,17974.60,17986.40,-0.0007,0.0181,0.0181,0.3458
16-MAY-2022,3PLAND,13.95,14.40,-0.0317,0.0429,0.0428,0.8177
16-MAY-2022,500009,30.90,30.80,0.0032,0.0372,0.0371,0.7088
16-MAY-2022,500012,101.05,98.30,0.0276,0.0324,0.0324,0.6190
16-MAY-2022,500014,5.50,5.36,0.0258,0.0463,0.0462,0.8826
16-MAY-2022,500016,11.43,10.50,0.0849,0.0348,0.0352,0.6725
16-MAY-2022,500028,9.00,9.47,-0.0509,0.0331,0.0332,0.6343
16-MAY-2022,500058,8.69,8.30,0.0459,0.0317,0.0318,0.6075
16-MAY-2022,500068,5699.95,5605.90,0.0166,0.0264,0.0263,0.5025
16-MAY-2022,500069,300.95,273.60,0.0953,0.0357,0.0362,0.6916
16-MAY-2022,500120,303.25,291.45,0.0397,0.0324,0.0324,0.6190
16-MAY-2022,500123,3787.20,3767.65,0.0052,0.0222,0.0221,0.4222
16-MAY-2022,500142,7.34,7.46,-0.0162,0.0335,0.0335,0.6400
16-MAY-2022,500143,87.70,83.45,0.0497,0.0375,0.0376,0.7183
16-MAY-2022,500147,1280.70,1271.40,0.0073,0.0363,0.0362,0.6916
16-MAY-2022,500159,75.50,75.10,0.0053,0.0360,0.0359,0.6859
16-MAY-2022,500166,212.45,217.25,-0.0223,0.0262,0.0262,0.5006
16-MAY-2022,500170,46.40,44.20,0.0486,0.0387,0.0388,0.7413
16-MAY-2022,500192,2.76,2.69,0.0257,0.0354,0.0353,0.6744
16-MAY-2022,500202,6.67,6.70,-0.0045,0.0177,0.0177,0.3382
16-MAY-2022,500206,26.85,26.90,-0.0019,0.0380,0.0379,0.7241
16-MAY-2022,500211,6.82,6.83,-0.0015,0.0378,0.0377,0.7203
16-MAY-2022,500213,116.90,111.95,0.0433,0.0354,0.0355,0.6782
16-MAY-2022,500220,151.65,148.00,0.0244,0.0385,0.0385,0.7355
16-MAY-2022,500223,3.53,3.40,0.0375,0.0385,0.0385,0.7355
16-MAY-2022,500236,3.50,3.28,0.0649,0.0379,0.0381,0.7279
16-MAY-2022,500239,45.00,48.10,-0.0666,0.0349,0.0351,0.6706
16-MAY-2022,500240,78.75,82.80,-0.0501,0.0293,0.0294,0.5617
16-MAY-2022,500246,28.75,26.20,0.0929,0.0377,0.0381,0.7279
16-MAY-2022,500248,7.35,7.00,0.0488,0.0496,0.0496,0.9476
16-MAY-2022,500264,180.70,180.05,0.0036,0.0351,0.0350,0.6687
16-MAY-2022,500267,125.45,121.95,0.0283,0.0288,0.0288,0.5502
16-MAY-2022,500274,4.54,4.54,0.0000,0.0370,0.0369,0.7050
16-MAY-2022,500277,34.75,33.10,0.0486,0.0302,0.0303,0.5789
16-MAY-2022,500284,94.05,99.00,-0.0513,0.0356,0.0357,0.6820
16-MAY-2022,500298,1502.55,1525.40,-0.0151,0.0276,0.0275,0.5254
16-MAY-2022,500306,62.30,60.15,0.0351,0.0382,0.0382,0.7298
16-MAY-2022,500307,367.80,368.65,-0.0023,0.0223,0.0223,0.4260
16-MAY-2022,500319,68.80,64.80,0.0599,0.0427,0.0428,0.8177
16-MAY-2022,500346,34.45,34.45,0.0000,0.0414,0.0413,0.7890
16-MAY-2022,500357,20.90,22.00,-0.0513,0.0336,0.0337,0.6438
16-MAY-2022,500358,6.11,6.11,0.0000,0.0333,0.0332,0.6343
16-MAY-2022,500360,58.95,57.95,0.0171,0.0362,0.0361,0.6897
16-MAY-2022,500365,15.75,15.70,0.0032,0.0426,0.0425,0.8120
16-MAY-2022,500367,83.55,80.80,0.0335,0.0297,0.0297,0.5674
16-MAY-2022,500370,44.00,44.95,-0.0214,0.0355,0.0355,0.6782
16-MAY-2022,500388,25.80,26.30,-0.0192,0.0301,0.0301,0.5751
16-MAY-2022,500414,57.45,55.50,0.0345,0.0382,0.0382,0.7298
16-MAY-2022,500422,21.35,22.20,-0.0390,0.0441,0.0441,0.8425
16-MAY-2022,500426,4.58,4.39,0.0424,0.0398,0.0398,0.7604
16-MAY-2022,500449,28.10,27.65,0.0161,0.0364,0.0363,0.6935
16-MAY-2022,500450,203.50,214.00,-0.0503,0.0190,0.0193,0.3687
16-MAY-2022,500458,2.15,2.05,0.0476,0.0319,0.0320,0.6114
16-MAY-2022,501110,6.81,6.81,0.0000,0.0042,0.0042,0.0802
16-MAY-2022,501111,11.02,11.02,0.0000,0.0050,0.0050,0.0955
16-MAY-2022,501144,13.35,13.35,0.0000,0.0031,0.0031,0.0592
16-MAY-2022,501148,255.10,250.10,0.0198,0.0165,0.0165,0.3152
16-MAY-2022,501151,622.00,651.00,-0.0456,0.0085,0.0091,0.1739
16-MAY-2022,501261,280.00,280.00,0.0000,0.0008,0.0008,0.0153
16-MAY-2022,501270,1.34,1.34,0.0000,0.0081,0.0081,0.1548
16-MAY-2022,501298,1360.00,1380.00,-0.0146,0.0223,0.0223,0.4260
16-MAY-2022,501311,8.00,8.00,0.0000,0.0279,0.0278,0.5311
16-MAY-2022,501314,5.31,5.35,-0.0075,0.1658,0.1654,3.1600
16-MAY-2022,501351,78.50,78.50,0.0000,0.0117,0.0116,0.2216
16-MAY-2022,501370,141.15,139.25,0.0136,0.0459,0.0458,0.8750
16-MAY-2022,501386,5.08,5.08,0.0000,0.0133,0.0132,0.2522
16-MAY-2022,501391,195.25,202.95,-0.0387,0.0370,0.0370,0.7069
16-MAY-2022,501421,257.25,270.75,-0.0511,0.0317,0.0319,0.6094
16-MAY-2022,501430,590.45,599.50,-0.0152,0.0285,0.0284,0.5426
16-MAY-2022,501477,123.50,129.20,-0.0451,0.0297,0.0298,0.5693
16-MAY-2022,501622,35.40,33.75,0.0477,0.0324,0.0325,0.6209
16-MAY-2022,501630,19.20,19.20,0.0000,0.0030,0.0030,0.0573
16-MAY-2022,501700,54.10,51.55,0.0483,0.0403,0.0404,0.7718
16-MAY-2022,501833,11.71,11.16,0.0481,0.0348,0.0349,0.6668
16-MAY-2022,501848,41.30,39.45,0.0458,0.0400,0.0401,0.7661
16-MAY-2022,501945,1.87,1.87,0.0000,0.0000,0.0000,0.0000
16-MAY-2022,502015,14.80,14.45,0.0239,0.0372,0.0372,0.7107
16-MAY-2022,502175,62.95,62.45,0.0080,0.0311,0.0310,0.5923
16-MAY-2022,502250,154.85,154.85,0.0000,0.0209,0.0208,0.3974
16-MAY-2022,502271,15.00,15.70,-0.0456,0.0341,0.0341,0.6515
16-MAY-2022,502281,22.55,23.05,-0.0219,0.0463,0.0462,0.8826
16-MAY-2022,502294,35.75,32.50,0.0953,0.0318,0.0324,0.6190
16-MAY-2022,502445,16.35,16.80,-0.0272,0.0422,0.0421,0.8043
16-MAY-2022,502563,4.06,4.00,0.0149,0.0292,0.0292,0.5579
16-MAY-2022,502587,79.80,81.50,-0.0211,0.0319,0.0318,0.6075
16-MAY-2022,502589,28.10,28.10,0.0000,0.0280,0.0279,0.5330
16-MAY-2022,502850,16.15,16.15,0.0000,0.0225,0.0224,0.4280
16-MAY-2022,502865,388.75,395.85,-0.0181,0.0265,0.0265,0.5063
16-MAY-2022,502873,132.05,130.35,0.0130,0.0444,0.0443,0.8464
16-MAY-2022,502893,31.05,31.05,0.0000,0.0292,0.0291,0.5560
16-MAY-2022,502901,4202.00,4202.00,0.0000,0.0299,0.0298,0.5693
16-MAY-2022,502933,378.05,380.05,-0.0053,0.0294,0.0293,0.5598
16-MAY-2022,502958,3423.40,3425.30,-0.0006,0.0294,0.0293,0.5598
16-MAY-2022,503092,25.40,25.40,0.0000,0.0339,0.0338,0.6457
16-MAY-2022,503127,3860.00,3911.00,-0.0131,0.0318,0.0317,0.6056
16-MAY-2022,503162,202.65,200.90,0.0087,0.0404,0.0403,0.7699
16-MAY-2022,503229,93.85,91.00,0.0308,0.0384,0.0383,0.7317
16-MAY-2022,503349,2252.00,2250.00,0.0009,0.0308,0.0308,0.5884
16-MAY-2022,503622,7.00,7.00,0.0000,0.0000,0.0000,0.0000
16-MAY-2022,503624,9.45,9.32,0.0139,0.0431,0.0430,0.8215
16-MAY-2022,503635,12.60,12.60,0.0000,0.0033,0.0033,0.0630
16-MAY-2022,503639,7.87,7.87,0.0000,0.0578,0.0577,1.1024
16-MAY-2022,503641,26.55,28.40,-0.0674,0.0326,0.0328,0.6266
16-MAY-2022,503657,12.52,12.80,-0.0221,0.0364,0.0363,0.6935
16-MAY-2022,503659,57.05,57.05,0.0000,0.0274,0.0273,0.5216
16-MAY-2022,503663,9.91,9.71,0.0204,0.0447,0.0446,0.8521
16-MAY-2022,503669,8.65,9.06,-0.0463,0.0332,0.0333,0.6362
16-MAY-2022,503675,1.19,1.21,-0.0167,0.0336,0.0336,0.6419
16-MAY-2022,503681,17.00,17.00,0.0000,0.0058,0.0058,0.1108
16-MAY-2022,503685,12.05,11.48,0.0485,0.0083,0.0090,0.1719
16-MAY-2022,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
16-MAY-2022,503691,24.00,24.00,0.0000,0.0286,0.0285,0.5445
16-MAY-2022,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
16-MAY-2022,503772,104.50,97.00,0.0745,0.0370,0.0373,0.7126
16-MAY-2022,503776,51.00,48.60,0.0482,0.0509,0.0509,0.9724
16-MAY-2022,503804,702.10,701.75,0.0005,0.0279,0.0278,0.5311
16-MAY-2022,503816,6.21,6.51,-0.0472,0.0346,0.0347,0.6629
16-MAY-2022,503837,4.43,4.43,0.0000,0.0262,0.0262,0.5006
16-MAY-2022,503863,11.40,11.40,0.0000,0.0265,0.0265,0.5063
16-MAY-2022,504000,60.00,60.00,0.0000,0.0289,0.0289,0.5521
16-MAY-2022,504028,62.65,58.40,0.0702,0.0358,0.0361,0.6897
16-MAY-2022,504076,8.60,8.73,-0.0150,0.0354,0.0354,0.6763
16-MAY-2022,504080,210.00,217.00,-0.0328,0.0305,0.0305,0.5827
16-MAY-2022,504084,3789.95,3766.00,0.0063,0.0281,0.0280,0.5349
16-MAY-2022,504092,55.60,53.25,0.0432,0.0377,0.0377,0.7203
16-MAY-2022,504093,270.10,260.00,0.0381,0.0290,0.0290,0.5540
16-MAY-2022,504132,346.70,367.65,-0.0587,0.0359,0.0361,0.6897
16-MAY-2022,504176,1390.30,1382.20,0.0058,0.0391,0.0390,0.7451
16-MAY-2022,504180,31.60,31.85,-0.0079,0.0308,0.0307,0.5865
16-MAY-2022,504240,43.10,41.05,0.0487,0.0371,0.0372,0.7107
16-MAY-2022,504258,556.15,555.90,0.0004,0.0296,0.0295,0.5636
16-MAY-2022,504273,11.60,11.50,0.0087,0.0373,0.0372,0.7107
16-MAY-2022,504340,5.46,5.46,0.0000,0.0131,0.0130,0.2484
16-MAY-2022,504341,51.00,48.80,0.0441,0.0405,0.0405,0.7738
16-MAY-2022,504356,10.90,10.50,0.0374,0.0260,0.0261,0.4986
16-MAY-2022,504365,4.11,4.11,0.0000,0.0060,0.0060,0.1146
16-MAY-2022,504375,108.30,108.30,0.0000,0.0051,0.0051,0.0974
16-MAY-2022,504378,5.98,5.95,0.0050,0.0354,0.0353,0.6744
16-MAY-2022,504380,109.40,103.90,0.0516,0.0343,0.0344,0.6572
16-MAY-2022,504392,31.75,33.40,-0.0507,0.0380,0.0380,0.7260
16-MAY-2022,504397,28.75,29.45,-0.0241,0.0256,0.0256,0.4891
16-MAY-2022,504398,27.35,28.75,-0.0499,0.0142,0.0146,0.2789
16-MAY-2022,504605,585.00,576.05,0.0154,0.0282,0.0281,0.5368
16-MAY-2022,504646,155.70,146.65,0.0599,0.0410,0.0412,0.7871
16-MAY-2022,504648,51.20,53.55,-0.0449,0.0429,0.0429,0.8196
16-MAY-2022,504697,2.50,2.63,-0.0507,0.0303,0.0304,0.5808
16-MAY-2022,504731,16.05,16.05,0.0000,0.0296,0.0295,0.5636
16-MAY-2022,504746,713.00,713.00,0.0000,0.0160,0.0160,0.3057
16-MAY-2022,504786,263.75,277.60,-0.0512,0.0282,0.0284,0.5426
16-MAY-2022,504810,50.70,46.45,0.0875,0.0402,0.0406,0.7757
16-MAY-2022,504840,1979.95,1998.00,-0.0091,0.0359,0.0359,0.6859
16-MAY-2022,504882,5547.60,5283.45,0.0488,0.0387,0.0388,0.7413
16-MAY-2022,504908,197.55,207.00,-0.0467,0.0433,0.0434,0.8292
16-MAY-2022,504918,3203.65,3119.70,0.0266,0.0402,0.0401,0.7661
16-MAY-2022,504959,2425.10,2451.80,-0.0109,0.0249,0.0249,0.4757
16-MAY-2022,504961,115.95,108.20,0.0692,0.0401,0.0403,0.7699
16-MAY-2022,504988,404.05,422.50,-0.0447,0.0335,0.0336,0.6419
16-MAY-2022,504998,0.40,0.40,0.0000,0.0557,0.0555,1.0603
16-MAY-2022,505036,841.45,863.15,-0.0255,0.0333,0.0333,0.6362
16-MAY-2022,505100,3.04,3.04,0.0000,0.0235,0.0235,0.4490
16-MAY-2022,505141,31.45,30.35,0.0356,0.0249,0.0249,0.4757
16-MAY-2022,505163,444.35,426.00,0.0422,0.0258,0.0259,0.4948
16-MAY-2022,505212,80.00,78.00,0.0253,0.0306,0.0306,0.5846
