Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
25-MAR-2022,20MICRONS,78.75,76.65,0.0270,0.0330,0.0330,0.6305
25-MAR-2022,21STCENMGM,30.30,29.85,0.0150,0.0203,0.0202,0.3859
25-MAR-2022,3IINFOLTD,54.25,55.80,-0.0282,0.0231,0.0231,0.4413
25-MAR-2022,3MINDIA,19843.80,19973.80,-0.0065,0.0185,0.0185,0.3534
25-MAR-2022,3PLAND,15.00,15.50,-0.0328,0.0508,0.0507,0.9686
25-MAR-2022,500009,31.85,32.85,-0.0309,0.0366,0.0366,0.6992
25-MAR-2022,500012,100.45,99.85,0.0060,0.0333,0.0332,0.6343
25-MAR-2022,500014,6.36,6.06,0.0483,0.0459,0.0459,0.8769
25-MAR-2022,500016,9.39,9.24,0.0161,0.0000,0.0011,0.0210
25-MAR-2022,500028,9.87,9.40,0.0488,0.0331,0.0332,0.6343
25-MAR-2022,500058,10.76,10.89,-0.0120,0.0324,0.0323,0.6171
25-MAR-2022,500068,6296.55,6190.55,0.0170,0.0232,0.0232,0.4432
25-MAR-2022,500069,257.35,268.50,-0.0424,0.0314,0.0315,0.6018
25-MAR-2022,500120,272.05,273.35,-0.0048,0.0315,0.0314,0.5999
25-MAR-2022,500123,3390.90,3390.95,-0.0000,0.0248,0.0247,0.4719
25-MAR-2022,500142,8.30,8.09,0.0256,0.0233,0.0233,0.4451
25-MAR-2022,500143,116.30,112.20,0.0359,0.0365,0.0365,0.6973
25-MAR-2022,500147,1528.25,1541.15,-0.0084,0.0355,0.0354,0.6763
25-MAR-2022,500159,78.70,79.00,-0.0038,0.0360,0.0359,0.6859
25-MAR-2022,500166,199.05,200.05,-0.0050,0.0280,0.0280,0.5349
25-MAR-2022,500170,48.80,49.95,-0.0233,0.0391,0.0390,0.7451
25-MAR-2022,500192,3.37,3.34,0.0089,0.0338,0.0337,0.6438
25-MAR-2022,500206,29.05,28.90,0.0052,0.0376,0.0375,0.7164
25-MAR-2022,500211,7.03,7.31,-0.0391,0.0392,0.0392,0.7489
25-MAR-2022,500213,115.15,116.55,-0.0121,0.0352,0.0351,0.6706
25-MAR-2022,500220,175.35,176.60,-0.0071,0.0355,0.0355,0.6782
25-MAR-2022,500223,4.38,4.58,-0.0447,0.0399,0.0399,0.7623
25-MAR-2022,500236,3.65,3.59,0.0166,0.0360,0.0360,0.6878
25-MAR-2022,500239,45.00,46.35,-0.0296,0.0350,0.0350,0.6687
25-MAR-2022,500240,89.65,87.95,0.0191,0.0305,0.0305,0.5827
25-MAR-2022,500246,21.00,22.60,-0.0734,0.0326,0.0330,0.6305
25-MAR-2022,500248,8.00,8.00,0.0000,0.0566,0.0565,1.0794
25-MAR-2022,500264,178.00,177.55,0.0025,0.0357,0.0356,0.6801
25-MAR-2022,500267,130.90,130.65,0.0019,0.0310,0.0309,0.5903
25-MAR-2022,500277,7.06,6.73,0.0479,0.0228,0.0230,0.4394
25-MAR-2022,500284,93.15,92.75,0.0043,0.0349,0.0348,0.6649
25-MAR-2022,500298,1702.20,1699.50,0.0016,0.0281,0.0280,0.5349
25-MAR-2022,500306,60.80,62.10,-0.0212,0.0376,0.0375,0.7164
25-MAR-2022,500307,385.45,383.20,0.0059,0.0232,0.0231,0.4413
25-MAR-2022,500319,72.20,71.85,0.0049,0.0372,0.0371,0.7088
25-MAR-2022,500333,836.85,841.75,-0.0058,0.0349,0.0348,0.6649
25-MAR-2022,500346,36.60,37.05,-0.0122,0.0434,0.0433,0.8272
25-MAR-2022,500358,4.86,4.63,0.0485,0.0337,0.0338,0.6457
25-MAR-2022,500360,44.50,44.50,0.0000,0.0359,0.0358,0.6840
25-MAR-2022,500365,17.00,16.90,0.0059,0.0418,0.0417,0.7967
25-MAR-2022,500367,90.00,93.00,-0.0328,0.0308,0.0308,0.5884
25-MAR-2022,500370,44.75,47.00,-0.0491,0.0376,0.0377,0.7203
25-MAR-2022,500388,27.90,27.90,0.0000,0.0286,0.0286,0.5464
25-MAR-2022,500414,65.00,63.05,0.0305,0.0354,0.0354,0.6763
25-MAR-2022,500422,23.45,24.05,-0.0253,0.0467,0.0466,0.8903
25-MAR-2022,500426,5.11,5.17,-0.0117,0.0447,0.0446,0.8521
25-MAR-2022,500449,29.10,29.80,-0.0238,0.0370,0.0370,0.7069
25-MAR-2022,500450,215.75,227.05,-0.0510,0.0186,0.0189,0.3611
25-MAR-2022,500458,2.89,2.76,0.0460,0.0329,0.0330,0.6305
25-MAR-2022,501110,6.81,6.81,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,501111,11.02,11.02,0.0000,0.0033,0.0033,0.0630
25-MAR-2022,501144,13.35,13.35,0.0000,0.0034,0.0034,0.0650
25-MAR-2022,501148,257.55,262.80,-0.0202,0.0166,0.0166,0.3171
25-MAR-2022,501151,600.00,600.00,0.0000,0.0086,0.0086,0.1643
25-MAR-2022,501261,280.00,280.00,0.0000,0.0011,0.0011,0.0210
25-MAR-2022,501270,1.28,1.28,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,501298,1410.00,1420.00,-0.0071,0.0233,0.0232,0.4432
25-MAR-2022,501311,5.57,5.57,0.0000,0.0251,0.0250,0.4776
25-MAR-2022,501314,6.75,6.14,0.0947,0.0324,0.0330,0.6305
25-MAR-2022,501370,124.15,122.05,0.0171,0.0432,0.0431,0.8234
25-MAR-2022,501386,5.08,5.08,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,501391,218.85,204.50,0.0678,0.0330,0.0333,0.6362
25-MAR-2022,501423,1732.80,1700.50,0.0188,0.0295,0.0295,0.5636
25-MAR-2022,501430,585.85,595.30,-0.0160,0.0317,0.0317,0.6056
25-MAR-2022,501477,131.00,130.90,0.0008,0.0309,0.0309,0.5903
25-MAR-2022,501622,14.35,14.35,0.0000,0.0317,0.0316,0.6037
25-MAR-2022,501630,19.20,19.20,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,501700,17.95,18.05,-0.0056,0.0386,0.0385,0.7355
25-MAR-2022,501833,12.73,13.20,-0.0363,0.0366,0.0366,0.6992
25-MAR-2022,501848,37.15,38.65,-0.0396,0.0398,0.0398,0.7604
25-MAR-2022,502015,14.45,15.10,-0.0440,0.0412,0.0412,0.7871
25-MAR-2022,502175,65.15,66.10,-0.0145,0.0309,0.0308,0.5884
25-MAR-2022,502250,180.00,180.00,0.0000,0.0117,0.0117,0.2235
25-MAR-2022,502271,17.19,18.09,-0.0510,0.0311,0.0313,0.5980
25-MAR-2022,502281,19.15,19.40,-0.0130,0.0376,0.0375,0.7164
25-MAR-2022,502294,40.10,39.20,0.0227,0.0000,0.0016,0.0306
25-MAR-2022,502445,15.69,14.80,0.0584,0.0384,0.0385,0.7355
25-MAR-2022,502563,4.00,4.04,-0.0100,0.0265,0.0264,0.5044
25-MAR-2022,502587,87.05,85.80,0.0145,0.0337,0.0336,0.6419
25-MAR-2022,502589,42.75,42.75,0.0000,0.0260,0.0260,0.4967
25-MAR-2022,502850,17.00,17.00,0.0000,0.0304,0.0303,0.5789
25-MAR-2022,502865,420.50,422.95,-0.0058,0.0323,0.0322,0.6152
25-MAR-2022,502873,128.30,132.95,-0.0356,0.0423,0.0423,0.8081
25-MAR-2022,502893,42.70,42.70,0.0000,0.0282,0.0281,0.5368
25-MAR-2022,502933,417.95,398.05,0.0488,0.0242,0.0244,0.4662
25-MAR-2022,502958,4000.00,4048.65,-0.0121,0.0289,0.0288,0.5502
25-MAR-2022,503092,23.30,23.30,0.0000,0.0355,0.0354,0.6763
25-MAR-2022,503127,4106.00,4153.10,-0.0114,0.0336,0.0336,0.6419
25-MAR-2022,503162,239.95,243.45,-0.0145,0.0391,0.0390,0.7451
25-MAR-2022,503229,101.00,99.00,0.0200,0.0374,0.0373,0.7126
25-MAR-2022,503349,2265.25,2239.90,0.0113,0.0298,0.0297,0.5674
25-MAR-2022,503622,7.00,7.00,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,503624,9.49,9.40,0.0095,0.0377,0.0376,0.7183
25-MAR-2022,503635,12.60,12.60,0.0000,0.0016,0.0016,0.0306
25-MAR-2022,503641,33.00,31.60,0.0434,0.0329,0.0330,0.6305
25-MAR-2022,503657,14.15,13.85,0.0214,0.0368,0.0367,0.7012
25-MAR-2022,503659,56.85,56.85,0.0000,0.0297,0.0296,0.5655
25-MAR-2022,503663,13.19,13.25,-0.0045,0.0390,0.0389,0.7432
25-MAR-2022,503669,9.12,9.51,-0.0419,0.0292,0.0292,0.5579
25-MAR-2022,503675,1.83,1.91,-0.0428,0.0290,0.0291,0.5560
25-MAR-2022,503681,17.00,17.00,0.0000,0.0073,0.0073,0.1395
25-MAR-2022,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,503691,25.00,25.25,-0.0100,0.0226,0.0225,0.4299
25-MAR-2022,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,503772,125.00,128.20,-0.0253,0.0287,0.0286,0.5464
25-MAR-2022,503776,44.00,43.40,0.0137,0.0410,0.0409,0.7814
25-MAR-2022,503804,715.00,715.10,-0.0001,0.0280,0.0280,0.5349
25-MAR-2022,503816,4.56,4.80,-0.0513,0.0305,0.0306,0.5846
25-MAR-2022,503863,8.16,8.58,-0.0502,0.0251,0.0253,0.4834
25-MAR-2022,504000,60.00,60.40,-0.0066,0.0337,0.0336,0.6419
25-MAR-2022,504028,67.80,66.85,0.0141,0.0334,0.0334,0.6381
25-MAR-2022,504076,8.85,8.85,0.0000,0.0346,0.0345,0.6591
25-MAR-2022,504080,220.00,220.00,0.0000,0.0302,0.0301,0.5751
25-MAR-2022,504084,3600.00,3600.00,0.0000,0.0280,0.0279,0.5330
25-MAR-2022,504092,50.15,51.40,-0.0246,0.0387,0.0386,0.7375
25-MAR-2022,504093,285.00,287.30,-0.0080,0.0317,0.0316,0.6037
25-MAR-2022,504132,412.45,406.45,0.0147,0.0374,0.0374,0.7145
25-MAR-2022,504176,1596.70,1610.85,-0.0088,0.0416,0.0415,0.7929
25-MAR-2022,504180,37.00,37.65,-0.0174,0.0313,0.0313,0.5980
25-MAR-2022,504240,54.00,53.90,0.0019,0.0377,0.0376,0.7183
25-MAR-2022,504258,630.00,625.55,0.0071,0.0294,0.0293,0.5598
25-MAR-2022,504273,14.95,14.90,0.0034,0.0346,0.0345,0.6591
25-MAR-2022,504340,5.20,5.30,-0.0190,0.0134,0.0134,0.2560
25-MAR-2022,504341,48.60,48.40,0.0041,0.0401,0.0400,0.7642
25-MAR-2022,504356,8.52,8.52,0.0000,0.0179,0.0178,0.3401
25-MAR-2022,504365,4.11,4.11,0.0000,0.0000,0.0000,0.0000
25-MAR-2022,504375,108.30,108.30,0.0000,0.0051,0.0051,0.0974
25-MAR-2022,504378,7.60,7.50,0.0132,0.0344,0.0344,0.6572
25-MAR-2022,504380,129.55,128.00,0.0120,0.0314,0.0313,0.5980
25-MAR-2022,504392,35.05,33.40,0.0482,0.0377,0.0378,0.7222
25-MAR-2022,504397,57.95,61.00,-0.0513,0.0039,0.0053,0.1013
25-MAR-2022,504398,31.60,31.60,0.0000,0.0033,0.0033,0.0630
25-MAR-2022,504605,605.00,591.30,0.0229,0.0300,0.0299,0.5712
